record_id,crop_id,crop_name,region_id,state,year,avg_temp_c,total_rainfall_mm,soil_ph,nitrogen_kg_per_ha,irrigation_type,area_hectares,actual_yield_kg_per_ha
YLD003566,CROP013,Mustard,REG021,Rajasthan,2020,760.6,330.8,6.91,259.5,Rainfed,0.79,1785.1
YLD003567,CROP013,Mustard,REG021,Rajasthan,2021,765.7,393.7,6.53,329.1,Rainfed,0.98,980.0
YLD003568,CROP013,Mustard,REG021,Rajasthan,2022,765.1,437.2,6.95,287.4,Sprinkler,2.0,1427.2
YLD003569,CROP013,Mustard,REG021,Rajasthan,2023,767.7,390.2,6.88,405.7,Flood,4.72,1405.4
YLD003570,CROP013,Mustard,REG021,Rajasthan,2024,762.6,162.6,6.12,196.1,Drip,2.74,1525.2
YLD003571,CROP013,Mustard,REG022,Rajasthan,2015,761.9,356.9,7.16,334.2,Rainfed,1.14,1578.1
YLD003572,CROP013,Mustard,REG022,Rajasthan,2016,756.7,309.6,7.15,315.1,Sprinkler,2.53,1412.7
YLD003573,CROP013,Mustard,REG022,Rajasthan,2017,766.9,280.2,6.92,295.4,Flood,3.12,1693.9
YLD003574,CROP013,Mustard,REG022,Rajasthan,2018,768.0,319.6,7.36,323.7,Sprinkler,1.49,1392.9
YLD003575,CROP013,Mustard,REG022,Rajasthan,2019,763.3,342.1,7.69,255.6,Sprinkler,3.47,1888.9
YLD003576,CROP013,Mustard,REG022,Rajasthan,2020,762.9,378.3,6.44,297.1,Sprinkler,4.24,2243.0
YLD003577,CROP013,Mustard,REG022,Rajasthan,2021,763.5,133.2,5.83,168.2,Drip,3.31,1552.1
YLD003578,CROP013,Mustard,REG022,Rajasthan,2022,768.3,262.8,6.82,182.5,Drip,2.06,1431.0
YLD003579,CROP013,Mustard,REG022,Rajasthan,2023,759.9,187.5,6.65,300.1,Sprinkler,1.9,1686.9
YLD003580,CROP013,Mustard,REG022,Rajasthan,2024,758.8,331.9,6.62,362.6,Drip,2.83,2349.6
YLD003581,CROP013,Mustard,REG023,Karnataka,2015,762.0,404.4,7.31,224.8,Flood,4.42,1703.3
YLD003582,CROP013,Mustard,REG023,Karnataka,2016,759.4,386.7,6.08,183.9,Drip,4.51,1645.0
YLD003583,CROP013,Mustard,REG023,Karnataka,2017,760.5,510.5,6.18,282.9,Flood,1.94,1181.3
YLD003584,CROP013,Mustard,REG023,Karnataka,2018,757.8,334.9,6.6,212.7,Drip,2.91,1882.9
YLD003585,CROP013,Mustard,REG023,Karnataka,2019,770.5,414.6,5.81,251.5,Flood,2.94,863.8
YLD003586,CROP013,Mustard,REG023,Karnataka,2020,760.7,470.6,6.42,279.1,Flood,1.58,1460.8
YLD003587,CROP013,Mustard,REG023,Karnataka,2021,763.1,428.0,7.46,294.9,Rainfed,4.47,1349.3
YLD003588,CROP013,Mustard,REG023,Karnataka,2022,758.9,402.3,6.56,229.9,Flood,2.78,1433.7
YLD003589,CROP013,Mustard,REG023,Karnataka,2023,765.0,468.0,6.08,364.3,Drip,2.57,1554.2
YLD003590,CROP013,Mustard,REG023,Karnataka,2024,758.8,464.2,6.73,214.0,Rainfed,1.15,879.4
YLD003591,CROP013,Mustard,REG024,Karnataka,2015,757.6,387.0,7.06,201.4,Flood,4.8,1517.0
YLD003592,CROP013,Mustard,REG024,Karnataka,2016,762.5,233.5,6.97,346.9,Drip,4.94,1876.5
YLD003593,CROP013,Mustard,REG024,Karnataka,2017,765.1,367.4,7.06,245.3,Rainfed,0.96,1289.5
YLD003594,CROP013,Mustard,REG024,Karnataka,2018,762.1,217.9,6.07,236.4,Drip,4.57,1909.6
YLD003595,CROP013,Mustard,REG024,Karnataka,2019,764.5,291.5,6.16,210.2,Rainfed,0.65,1302.4
YLD003596,CROP013,Mustard,REG024,Karnataka,2020,759.9,174.0,6.74,257.3,Sprinkler,4.67,1261.8
YLD003597,CROP013,Mustard,REG024,Karnataka,2021,761.0,450.5,7.57,219.5,Flood,1.38,1685.0
YLD003598,CROP013,Mustard,REG024,Karnataka,2022,759.5,257.1,6.49,276.9,Drip,0.95,1716.3
YLD003599,CROP013,Mustard,REG024,Karnataka,2023,761.7,392.5,5.73,237.0,Flood,0.88,1876.7
YLD003600,CROP013,Mustard,REG024,Karnataka,2024,766.9,259.1,6.53,259.0,Flood,3.79,1480.9
YLD003601,CROP013,Mustard,REG025,Andhra Pradesh,2015,762.8,196.4,7.29,196.6,Rainfed,4.83,1294.9
YLD003602,CROP013,Mustard,REG025,Andhra Pradesh,2016,763.1,237.9,5.88,328.7,Drip,1.69,1959.5
YLD003603,CROP013,Mustard,REG025,Andhra Pradesh,2017,760.5,265.9,6.33,366.7,Flood,0.99,1727.2
YLD003604,CROP013,Mustard,REG025,Andhra Pradesh,2018,757.2,212.4,6.38,330.8,Flood,1.62,897.2
YLD003605,CROP013,Mustard,REG025,Andhra Pradesh,2019,764.0,244.5,7.2,274.0,Rainfed,2.2,1314.1
YLD003606,CROP013,Mustard,REG025,Andhra Pradesh,2020,768.2,349.4,5.55,329.3,Flood,0.75,1292.6
YLD003607,CROP013,Mustard,REG025,Andhra Pradesh,2021,767.9,245.4,6.8,161.9,Flood,1.14,822.2
YLD003608,CROP013,Mustard,REG025,Andhra Pradesh,2022,766.9,435.1,6.64,349.3,Sprinkler,2.14,1352.0
YLD003609,CROP013,Mustard,REG025,Andhra Pradesh,2023,757.0,409.0,6.65,231.8,Flood,3.94,1580.8
YLD003610,CROP013,Mustard,REG025,Andhra Pradesh,2024,765.3,318.3,7.44,216.5,Flood,3.06,1796.8
YLD003611,CROP013,Mustard,REG026,Andhra Pradesh,2015,758.4,295.6,5.82,248.9,Drip,0.87,1641.2
YLD003612,CROP013,Mustard,REG026,Andhra Pradesh,2016,760.5,360.8,6.69,221.8,Rainfed,1.65,1508.8
YLD003613,CROP013,Mustard,REG026,Andhra Pradesh,2017,760.6,474.8,6.7,189.9,Sprinkler,4.59,1655.5
YLD003614,CROP013,Mustard,REG026,Andhra Pradesh,2018,765.9,329.1,7.03,170.6,Rainfed,2.58,1260.0
YLD003615,CROP013,Mustard,REG026,Andhra Pradesh,2019,763.7,421.0,7.91,153.5,Flood,3.21,1736.3
YLD003616,CROP013,Mustard,REG026,Andhra Pradesh,2020,763.1,342.2,6.93,202.0,Drip,1.48,2376.7
YLD003617,CROP013,Mustard,REG026,Andhra Pradesh,2021,758.5,376.2,6.34,208.6,Rainfed,2.65,1142.2
YLD003618,CROP013,Mustard,REG026,Andhra Pradesh,2022,757.3,371.1,7.32,251.6,Sprinkler,2.28,1556.5
YLD003619,CROP013,Mustard,REG026,Andhra Pradesh,2023,762.6,161.2,6.05,305.5,Rainfed,0.74,1305.6
YLD003620,CROP013,Mustard,REG026,Andhra Pradesh,2024,760.7,159.7,7.27,305.1,Flood,4.69,1303.2
YLD003621,CROP013,Mustard,REG027,Tamil Nadu,2015,760.7,510.3,6.98,266.7,Rainfed,2.72,1139.5
YLD003622,CROP013,Mustard,REG027,Tamil Nadu,2016,760.5,389.9,7.16,198.6,Drip,2.87,2236.9
YLD003623,CROP013,Mustard,REG027,Tamil Nadu,2017,762.5,549.6,7.31,306.3,Sprinkler,1.67,1526.6
YLD003624,CROP013,Mustard,REG027,Tamil Nadu,2018,764.6,327.0,6.44,274.0,Drip,2.44,2077.8
YLD003625,CROP013,Mustard,REG027,Tamil Nadu,2019,753.8,235.6,6.47,227.0,Drip,3.99,1317.2
YLD003626,CROP013,Mustard,REG027,Tamil Nadu,2020,767.5,392.3,6.98,173.1,Rainfed,1.16,1260.8
YLD003627,CROP013,Mustard,REG027,Tamil Nadu,2021,765.9,372.1,6.84,350.9,Rainfed,4.03,1533.8
YLD003628,CROP013,Mustard,REG027,Tamil Nadu,2022,760.2,333.0,6.64,227.1,Flood,3.62,1950.8
YLD003629,CROP013,Mustard,REG027,Tamil Nadu,2023,763.4,364.9,6.85,306.2,Flood,1.66,2085.0
YLD003630,CROP013,Mustard,REG027,Tamil Nadu,2024,761.2,337.2,6.77,340.4,Drip,3.11,2081.5
YLD003631,CROP013,Mustard,REG028,Tamil Nadu,2015,770.7,400.4,7.31,252.0,Sprinkler,4.02,1364.2
YLD003632,CROP013,Mustard,REG028,Tamil Nadu,2016,752.8,464.1,7.77,321.6,Rainfed,2.37,355.1
YLD003633,CROP013,Mustard,REG028,Tamil Nadu,2017,758.5,408.7,6.21,251.2,Flood,4.81,1451.3
YLD003634,CROP013,Mustard,REG028,Tamil Nadu,2018,756.5,257.6,6.92,340.2,Rainfed,3.76,1035.5
YLD003635,CROP013,Mustard,REG028,Tamil Nadu,2019,757.2,254.4,7.68,355.2,Rainfed,0.51,1157.3
YLD003636,CROP013,Mustard,REG028,Tamil Nadu,2020,761.2,331.9,5.39,210.0,Flood,2.31,1768.7
YLD003637,CROP013,Mustard,REG028,Tamil Nadu,2021,768.2,376.5,7.39,277.5,Drip,3.42,1864.2
YLD003638,CROP013,Mustard,REG028,Tamil Nadu,2022,760.9,314.9,6.67,267.8,Drip,2.17,2156.1
YLD003639,CROP013,Mustard,REG028,Tamil Nadu,2023,759.5,411.4,7.1,369.4,Rainfed,0.5,944.6
YLD003640,CROP013,Mustard,REG028,Tamil Nadu,2024,761.1,391.7,6.27,319.2,Drip,0.79,2034.5
YLD003641,CROP014,Sunflower,REG001,Punjab,2015,619.6,418.4,6.19,265.0,Drip,3.01,2202.9
YLD003642,CROP014,Sunflower,REG001,Punjab,2016,612.4,302.3,6.05,168.9,Sprinkler,2.06,2635.6
YLD003643,CROP014,Sunflower,REG001,Punjab,2017,621.7,459.9,6.52,285.3,Rainfed,0.71,1410.7
YLD003644,CROP014,Sunflower,REG001,Punjab,2018,612.0,981.4,6.95,253.8,Drip,1.69,1734.4
YLD003645,CROP014,Sunflower,REG001,Punjab,2019,617.2,544.4,6.43,351.1,Flood,3.57,2805.6
YLD003646,CROP014,Sunflower,REG001,Punjab,2020,611.9,642.9,6.64,261.3,Rainfed,1.85,1500.8
YLD003647,CROP014,Sunflower,REG001,Punjab,2021,613.2,314.4,7.98,250.4,Sprinkler,4.6,2847.0
YLD003648,CROP014,Sunflower,REG001,Punjab,2022,608.7,750.4,6.65,249.0,Drip,0.78,1719.7
YLD003649,CROP014,Sunflower,REG001,Punjab,2023,616.7,556.3,6.97,203.3,Flood,1.13,2708.5
YLD003650,CROP014,Sunflower,REG001,Punjab,2024,614.5,733.1,6.4,202.4,Rainfed,3.37,1823.7
YLD003651,CROP014,Sunflower,REG002,Punjab,2015,614.2,610.8,5.88,216.3,Drip,1.93,3219.9
YLD003652,CROP014,Sunflower,REG002,Punjab,2016,611.3,521.5,7.2,282.0,Drip,4.06,3372.4
YLD003653,CROP014,Sunflower,REG002,Punjab,2017,615.6,522.7,6.15,245.5,Flood,2.79,2757.6
YLD003654,CROP014,Sunflower,REG002,Punjab,2018,609.2,769.8,5.89,266.5,Rainfed,4.0,1179.6
YLD003655,CROP014,Sunflower,REG002,Punjab,2019,608.7,752.6,7.51,247.4,Sprinkler,4.2,1632.5
YLD003656,CROP014,Sunflower,REG002,Punjab,2020,617.1,402.8,6.55,338.4,Rainfed,4.03,2527.0
YLD003657,CROP014,Sunflower,REG002,Punjab,2021,618.3,474.1,6.99,319.4,Drip,3.0,3186.9
YLD003658,CROP014,Sunflower,REG002,Punjab,2022,613.1,718.8,7.21,308.3,Sprinkler,3.31,2560.1
YLD003659,CROP014,Sunflower,REG002,Punjab,2023,611.5,219.8,7.28,300.5,Drip,4.82,2056.5
YLD003660,CROP014,Sunflower,REG002,Punjab,2024,616.6,588.5,7.09,364.7,Drip,3.8,2846.1
YLD003661,CROP014,Sunflower,REG003,Punjab,2015,610.9,665.3,6.83,367.7,Drip,1.03,2701.0
YLD003662,CROP014,Sunflower,REG003,Punjab,2016,614.1,492.5,6.85,274.5,Flood,3.29,3783.9
YLD003663,CROP014,Sunflower,REG003,Punjab,2017,613.9,533.7,6.31,267.2,Flood,2.9,2973.1
YLD003664,CROP014,Sunflower,REG003,Punjab,2018,614.3,491.1,6.83,288.5,Drip,2.92,3706.9
YLD003665,CROP014,Sunflower,REG003,Punjab,2019,615.7,399.5,6.33,222.3,Drip,4.38,2982.9
YLD003666,CROP014,Sunflower,REG003,Punjab,2020,618.7,809.2,6.21,186.5,Sprinkler,1.6,1555.5
YLD003667,CROP014,Sunflower,REG003,Punjab,2021,614.4,485.8,7.36,296.2,Sprinkler,2.23,3263.1
YLD003668,CROP014,Sunflower,REG003,Punjab,2022,613.5,227.2,6.5,200.1,Rainfed,2.9,1961.2
YLD003669,CROP014,Sunflower,REG003,Punjab,2023,612.6,587.5,6.91,368.2,Sprinkler,1.37,3409.9
YLD003670,CROP014,Sunflower,REG003,Punjab,2024,614.4,725.1,6.19,287.3,Flood,4.33,2607.2
YLD003671,CROP014,Sunflower,REG004,Haryana,2015,615.5,735.9,6.43,246.0,Drip,3.56,2542.6
YLD003672,CROP014,Sunflower,REG004,Haryana,2016,608.0,610.2,7.2,250.6,Flood,4.57,2366.6
YLD003673,CROP014,Sunflower,REG004,Haryana,2017,613.5,448.9,6.71,181.7,Rainfed,4.04,2306.8
YLD003674,CROP014,Sunflower,REG004,Haryana,2018,610.8,791.7,7.47,313.8,Sprinkler,4.44,2034.5
YLD003675,CROP014,Sunflower,REG004,Haryana,2019,613.2,669.6,6.2,315.1,Flood,4.23,2869.3
YLD003676,CROP014,Sunflower,REG004,Haryana,2020,619.9,447.8,7.37,177.7,Drip,2.28,2078.6
YLD003677,CROP014,Sunflower,REG004,Haryana,2021,618.1,780.5,7.22,297.7,Flood,2.0,1580.7
YLD003678,CROP014,Sunflower,REG004,Haryana,2022,612.8,458.0,6.5,274.9,Rainfed,4.5,2462.0
YLD003679,CROP014,Sunflower,REG004,Haryana,2023,616.9,423.6,6.98,368.2,Drip,4.73,2765.3
YLD003680,CROP014,Sunflower,REG004,Haryana,2024,608.6,361.2,7.17,299.1,Sprinkler,0.68,2195.7
YLD003681,CROP014,Sunflower,REG005,Haryana,2015,614.5,186.8,5.86,207.8,Flood,3.85,1450.7
YLD003682,CROP014,Sunflower,REG005,Haryana,2016,611.0,593.8,5.91,260.5,Drip,2.53,3233.0
YLD003683,CROP014,Sunflower,REG005,Haryana,2017,611.3,387.2,6.93,380.2,Flood,1.49,2484.0
YLD003684,CROP014,Sunflower,REG005,Haryana,2018,619.2,528.7,6.59,392.6,Sprinkler,4.47,2909.6
YLD003685,CROP014,Sunflower,REG005,Haryana,2019,617.2,500.3,6.07,257.3,Sprinkler,3.08,3240.2
YLD003686,CROP014,Sunflower,REG005,Haryana,2020,612.1,368.2,7.35,272.7,Drip,0.52,3139.1
YLD003687,CROP014,Sunflower,REG005,Haryana,2021,616.9,370.0,6.46,331.8,Drip,2.88,3428.4
YLD003688,CROP014,Sunflower,REG005,Haryana,2022,615.7,421.2,6.89,341.2,Sprinkler,4.74,3472.8
YLD003689,CROP014,Sunflower,REG005,Haryana,2023,611.0,254.1,6.71,235.6,Sprinkler,2.2,2690.0
YLD003690,CROP014,Sunflower,REG005,Haryana,2024,616.2,587.0,6.89,307.1,Flood,4.77,2990.6
YLD003691,CROP014,Sunflower,REG006,Uttar Pradesh,2015,617.4,337.3,6.34,312.4,Rainfed,4.88,1861.1
YLD003692,CROP014,Sunflower,REG006,Uttar Pradesh,2016,611.9,725.8,7.1,285.3,Flood,3.39,2290.4
YLD003693,CROP014,Sunflower,REG006,Uttar Pradesh,2017,612.8,577.5,6.91,244.9,Rainfed,4.26,2659.1
YLD003694,CROP014,Sunflower,REG006,Uttar Pradesh,2018,617.4,598.4,7.1,343.3,Drip,3.86,2356.1
YLD003695,CROP014,Sunflower,REG006,Uttar Pradesh,2019,611.5,415.6,5.69,250.1,Rainfed,3.16,2024.4
YLD003696,CROP014,Sunflower,REG006,Uttar Pradesh,2020,617.1,625.9,6.75,275.7,Sprinkler,4.53,2151.4
YLD003697,CROP014,Sunflower,REG006,Uttar Pradesh,2021,618.4,389.7,7.72,202.4,Drip,2.12,2471.7
YLD003698,CROP014,Sunflower,REG006,Uttar Pradesh,2022,611.9,524.8,6.92,203.6,Rainfed,2.59,2333.6
YLD003699,CROP014,Sunflower,REG006,Uttar Pradesh,2023,616.2,440.5,6.91,269.1,Flood,3.64,2823.1
YLD003700,CROP014,Sunflower,REG006,Uttar Pradesh,2024,615.2,373.2,7.05,294.4,Sprinkler,2.17,2824.7
YLD003701,CROP014,Sunflower,REG007,Uttar Pradesh,2015,610.7,465.4,5.44,237.0,Drip,4.07,3279.8
YLD003702,CROP014,Sunflower,REG007,Uttar Pradesh,2016,613.3,603.9,5.9,326.1,Flood,3.62,2987.0
YLD003703,CROP014,Sunflower,REG007,Uttar Pradesh,2017,616.7,286.4,6.38,271.0,Flood,3.96,2117.6
YLD003704,CROP014,Sunflower,REG007,Uttar Pradesh,2018,617.3,485.6,6.51,333.2,Flood,3.5,3316.9
YLD003705,CROP014,Sunflower,REG007,Uttar Pradesh,2019,616.9,683.8,6.56,338.8,Sprinkler,4.14,2189.8
YLD003706,CROP014,Sunflower,REG007,Uttar Pradesh,2020,614.7,719.7,6.65,258.0,Rainfed,2.06,1999.0
YLD003707,CROP014,Sunflower,REG007,Uttar Pradesh,2021,621.1,408.1,6.77,277.8,Drip,1.75,1818.8
YLD003708,CROP014,Sunflower,REG007,Uttar Pradesh,2022,612.7,520.4,6.39,350.2,Drip,1.54,3663.8
YLD003709,CROP014,Sunflower,REG007,Uttar Pradesh,2023,618.5,583.1,6.23,274.3,Sprinkler,2.98,2330.0
YLD003710,CROP014,Sunflower,REG007,Uttar Pradesh,2024,612.6,610.3,6.13,324.1,Drip,4.13,2778.3
YLD003711,CROP014,Sunflower,REG008,Uttar Pradesh,2015,607.3,619.5,7.11,252.8,Flood,0.71,1152.3
YLD003712,CROP014,Sunflower,REG008,Uttar Pradesh,2016,612.4,607.8,6.76,332.2,Sprinkler,4.46,3104.2
YLD003713,CROP014,Sunflower,REG008,Uttar Pradesh,2017,607.7,305.4,6.2,308.8,Rainfed,4.62,1285.3
YLD003714,CROP014,Sunflower,REG008,Uttar Pradesh,2018,608.9,443.1,5.96,311.4,Drip,4.99,2650.4
YLD003715,CROP014,Sunflower,REG008,Uttar Pradesh,2019,609.2,179.6,7.09,326.1,Sprinkler,2.59,1968.6
YLD003716,CROP014,Sunflower,REG008,Uttar Pradesh,2020,620.1,410.0,7.14,343.3,Rainfed,0.57,1914.1
YLD003717,CROP014,Sunflower,REG008,Uttar Pradesh,2021,613.7,427.9,6.96,277.9,Drip,4.97,3871.6
YLD003718,CROP014,Sunflower,REG008,Uttar Pradesh,2022,610.9,450.5,6.14,318.4,Flood,4.41,2926.0
YLD003719,CROP014,Sunflower,REG008,Uttar Pradesh,2023,616.6,302.6,6.62,305.6,Sprinkler,3.67,2857.0
YLD003720,CROP014,Sunflower,REG008,Uttar Pradesh,2024,616.5,415.9,6.45,203.6,Rainfed,1.92,2097.2
YLD003721,CROP014,Sunflower,REG009,Bihar,2015,607.6,400.8,6.16,271.8,Rainfed,1.54,1682.3
YLD003722,CROP014,Sunflower,REG009,Bihar,2016,612.7,371.0,6.15,281.5,Rainfed,4.09,2653.6
YLD003723,CROP014,Sunflower,REG009,Bihar,2017,616.4,679.8,7.04,283.7,Sprinkler,3.65,2297.3
YLD003724,CROP014,Sunflower,REG009,Bihar,2018,609.3,534.1,5.89,337.4,Sprinkler,1.42,2451.3
YLD003725,CROP014,Sunflower,REG009,Bihar,2019,616.6,315.9,6.7,256.2,Sprinkler,2.18,2763.1
YLD003726,CROP014,Sunflower,REG009,Bihar,2020,617.2,469.8,6.68,242.2,Sprinkler,0.64,2649.2
YLD003727,CROP014,Sunflower,REG009,Bihar,2021,614.5,500.4,6.88,303.6,Flood,2.84,3602.4
YLD003728,CROP014,Sunflower,REG009,Bihar,2022,612.9,571.8,6.91,398.5,Rainfed,1.53,2330.6
YLD003729,CROP014,Sunflower,REG009,Bihar,2023,614.1,465.5,6.17,358.1,Sprinkler,3.19,3482.0
YLD003730,CROP014,Sunflower,REG009,Bihar,2024,615.1,376.7,6.67,383.0,Flood,3.45,2487.2
YLD003731,CROP014,Sunflower,REG010,Bihar,2015,612.0,670.2,6.24,291.8,Drip,1.74,3157.2
YLD003732,CROP014,Sunflower,REG010,Bihar,2016,611.7,164.0,6.5,320.3,Sprinkler,1.02,1711.5
YLD003733,CROP014,Sunflower,REG010,Bihar,2017,615.3,481.4,6.28,178.1,Drip,4.22,3722.4
YLD003734,CROP014,Sunflower,REG010,Bihar,2018,614.6,687.2,7.15,275.0,Sprinkler,3.54,2879.3
YLD003735,CROP014,Sunflower,REG010,Bihar,2019,614.1,242.9,6.23,325.9,Rainfed,2.49,1855.5
YLD003736,CROP014,Sunflower,REG010,Bihar,2020,615.0,746.8,6.97,177.5,Rainfed,1.11,1661.9
YLD003737,CROP014,Sunflower,REG010,Bihar,2021,619.8,708.8,6.48,297.8,Rainfed,2.68,555.3
YLD003738,CROP014,Sunflower,REG010,Bihar,2022,610.7,511.3,7.29,330.6,Rainfed,0.53,1809.7
YLD003739,CROP014,Sunflower,REG010,Bihar,2023,613.7,343.1,5.87,336.1,Drip,1.63,3440.5
YLD003740,CROP014,Sunflower,REG010,Bihar,2024,614.8,295.0,7.12,280.0,Sprinkler,1.51,2057.2
YLD003741,CROP014,Sunflower,REG011,West Bengal,2015,618.7,399.5,6.67,306.2,Drip,2.9,2277.0
YLD003742,CROP014,Sunflower,REG011,West Bengal,2016,621.1,557.8,6.36,255.7,Drip,3.31,2276.0
YLD003743,CROP014,Sunflower,REG011,West Bengal,2017,610.7,506.8,6.25,328.3,Rainfed,3.47,2443.2
YLD003744,CROP014,Sunflower,REG011,West Bengal,2018,618.4,574.2,6.43,285.7,Flood,3.06,2319.3
YLD003745,CROP014,Sunflower,REG011,West Bengal,2019,611.1,491.8,6.03,297.8,Sprinkler,4.71,3166.5
YLD003746,CROP014,Sunflower,REG011,West Bengal,2020,612.5,584.4,6.81,191.0,Sprinkler,1.01,3169.6
YLD003747,CROP014,Sunflower,REG011,West Bengal,2021,614.3,421.7,6.62,240.5,Rainfed,1.54,2539.3
YLD003748,CROP014,Sunflower,REG011,West Bengal,2022,617.9,332.9,6.3,205.9,Sprinkler,2.06,2400.8
YLD003749,CROP014,Sunflower,REG011,West Bengal,2023,618.7,401.1,6.57,315.0,Drip,1.77,2076.2
YLD003750,CROP014,Sunflower,REG011,West Bengal,2024,615.7,480.7,7.35,350.0,Flood,4.5,3402.9
YLD003751,CROP014,Sunflower,REG012,West Bengal,2015,608.8,396.5,7.38,260.1,Drip,4.64,1814.4
YLD003752,CROP014,Sunflower,REG012,West Bengal,2016,615.1,457.1,7.02,280.8,Sprinkler,1.69,2952.8
YLD003753,CROP014,Sunflower,REG012,West Bengal,2017,616.6,404.4,6.75,319.5,Sprinkler,4.43,2159.1
YLD003754,CROP014,Sunflower,REG012,West Bengal,2018,618.3,731.6,6.38,253.4,Sprinkler,0.58,1918.9
YLD003755,CROP014,Sunflower,REG012,West Bengal,2019,618.8,587.9,6.57,293.0,Flood,4.2,2101.1
YLD003756,CROP014,Sunflower,REG012,West Bengal,2020,613.5,603.0,6.86,172.4,Flood,1.34,2656.5
YLD003757,CROP014,Sunflower,REG012,West Bengal,2021,618.2,360.5,6.57,242.1,Sprinkler,0.81,2451.8
YLD003758,CROP014,Sunflower,REG012,West Bengal,2022,618.1,573.4,7.33,224.2,Sprinkler,2.21,2008.2
YLD003759,CROP014,Sunflower,REG012,West Bengal,2023,614.6,550.6,6.11,260.5,Flood,1.08,3029.3
YLD003760,CROP014,Sunflower,REG012,West Bengal,2024,618.0,493.6,6.09,303.5,Flood,4.98,2576.7
YLD003761,CROP014,Sunflower,REG013,Madhya Pradesh,2015,613.3,484.7,6.76,314.2,Rainfed,1.39,2929.1
YLD003762,CROP014,Sunflower,REG013,Madhya Pradesh,2016,612.6,433.8,6.94,280.1,Sprinkler,1.61,2954.8
YLD003763,CROP014,Sunflower,REG013,Madhya Pradesh,2017,614.6,230.3,6.52,436.0,Flood,3.03,1633.5
YLD003764,CROP014,Sunflower,REG013,Madhya Pradesh,2018,613.2,585.0,7.04,292.8,Drip,3.57,3063.4
YLD003765,CROP014,Sunflower,REG013,Madhya Pradesh,2019,615.0,407.1,6.92,294.6,Flood,1.08,3004.7
YLD003766,CROP014,Sunflower,REG013,Madhya Pradesh,2020,613.4,411.5,6.16,248.0,Sprinkler,2.38,2685.6
YLD003767,CROP014,Sunflower,REG013,Madhya Pradesh,2021,613.5,308.0,7.22,414.1,Drip,2.55,3027.3
YLD003768,CROP014,Sunflower,REG013,Madhya Pradesh,2022,615.0,630.6,6.68,306.8,Flood,0.85,3021.4
YLD003769,CROP014,Sunflower,REG013,Madhya Pradesh,2023,612.9,423.4,6.25,362.6,Sprinkler,1.09,3287.6
YLD003770,CROP014,Sunflower,REG013,Madhya Pradesh,2024,612.2,432.2,7.32,231.8,Flood,1.31,2787.8
YLD003771,CROP014,Sunflower,REG014,Madhya Pradesh,2015,611.4,612.7,6.61,337.2,Flood,2.34,2734.8
YLD003772,CROP014,Sunflower,REG014,Madhya Pradesh,2016,610.2,567.2,7.07,303.1,Drip,3.18,2936.1
YLD003773,CROP014,Sunflower,REG014,Madhya Pradesh,2017,613.7,456.1,7.0,246.3,Rainfed,3.3,3247.0
YLD003774,CROP014,Sunflower,REG014,Madhya Pradesh,2018,614.0,461.5,6.44,319.3,Drip,4.16,4150.8
YLD003775,CROP014,Sunflower,REG014,Madhya Pradesh,2019,610.6,402.6,7.17,272.5,Rainfed,3.82,1584.5
YLD003776,CROP014,Sunflower,REG014,Madhya Pradesh,2020,611.6,438.8,6.83,252.4,Flood,2.94,2783.3
YLD003777,CROP014,Sunflower,REG014,Madhya Pradesh,2021,613.7,559.5,6.9,284.0,Drip,4.32,4116.0
YLD003778,CROP014,Sunflower,REG014,Madhya Pradesh,2022,611.7,439.4,6.4,269.9,Flood,4.18,2438.9
YLD003779,CROP014,Sunflower,REG014,Madhya Pradesh,2023,606.2,691.4,6.89,221.4,Flood,2.79,1121.7
YLD003780,CROP014,Sunflower,REG014,Madhya Pradesh,2024,613.4,518.2,6.22,307.2,Drip,4.44,3689.6
YLD003781,CROP014,Sunflower,REG015,Madhya Pradesh,2015,609.0,630.5,7.25,220.0,Flood,3.4,1709.9
YLD003782,CROP014,Sunflower,REG015,Madhya Pradesh,2016,611.9,474.6,7.12,324.2,Flood,3.75,2869.5
YLD003783,CROP014,Sunflower,REG015,Madhya Pradesh,2017,612.0,532.2,7.0,213.1,Flood,4.17,2609.2
YLD003784,CROP014,Sunflower,REG015,Madhya Pradesh,2018,611.9,597.8,6.78,264.6,Flood,3.78,2711.4
YLD003785,CROP014,Sunflower,REG015,Madhya Pradesh,2019,619.0,144.1,6.54,240.7,Drip,3.94,1326.0
YLD003786,CROP014,Sunflower,REG015,Madhya Pradesh,2020,611.5,387.9,6.99,323.4,Rainfed,1.25,2245.7
YLD003787,CROP014,Sunflower,REG015,Madhya Pradesh,2021,616.8,544.5,6.27,261.3,Sprinkler,4.65,2536.0
YLD003788,CROP014,Sunflower,REG015,Madhya Pradesh,2022,607.0,556.0,6.73,211.2,Flood,4.23,1905.7
YLD003789,CROP014,Sunflower,REG015,Madhya Pradesh,2023,617.4,212.3,6.14,396.9,Rainfed,2.17,1003.2
YLD003790,CROP014,Sunflower,REG015,Madhya Pradesh,2024,609.2,519.7,6.63,252.4,Rainfed,3.35,2032.4
YLD003791,CROP014,Sunflower,REG016,Maharashtra,2015,611.6,563.3,6.28,299.4,Rainfed,2.97,1956.2
YLD003792,CROP014,Sunflower,REG016,Maharashtra,2016,611.8,525.9,7.67,192.4,Drip,3.41,3089.4
