record_id,crop_id,crop_name,state,year,month,price_lag1_inr,price_lag2_inr,price_lag3_inr,rainfall_anomaly_mm,trade_demand_index,target_price_next_period_inr
PF008863,CROP012,Groundnut,Haryana,2023,2,6159.1,5739.4,5234.9,52.2,69.4,5842.6
PF008864,CROP012,Groundnut,Haryana,2023,3,5842.6,6159.1,5739.4,17.7,62.2,6109.2
PF008865,CROP012,Groundnut,Haryana,2023,4,6109.2,5842.6,6159.1,-5.1,51.8,6252.1
PF008866,CROP012,Groundnut,Haryana,2023,5,6252.1,6109.2,5842.6,11.7,37.9,5567.9
PF008867,CROP012,Groundnut,Haryana,2023,6,5567.9,6252.1,6109.2,7.2,63.1,5324.4
PF008868,CROP012,Groundnut,Haryana,2023,7,5324.4,5567.9,6252.1,-16.8,55.9,5351.4
PF008869,CROP012,Groundnut,Haryana,2023,8,5351.4,5324.4,5567.9,-6.7,41.7,5306.6
PF008870,CROP012,Groundnut,Haryana,2023,9,5306.6,5351.4,5324.4,-4.7,73.3,4833.7
PF008871,CROP012,Groundnut,Haryana,2023,10,4833.7,5306.6,5351.4,29.9,47.1,5060.6
PF008872,CROP012,Groundnut,Haryana,2023,11,5060.6,4833.7,5306.6,-6.1,61.0,4985.0
PF008873,CROP012,Groundnut,Haryana,2023,12,4985.0,5060.6,4833.7,-2.1,71.0,5378.2
PF008906,CROP012,Groundnut,Uttar Pradesh,2021,4,4536.9,4376.9,3921.7,8.4,56.1,4450.9
PF008907,CROP012,Groundnut,Uttar Pradesh,2021,5,4450.9,4536.9,4376.9,12.2,44.3,4405.2
PF008908,CROP012,Groundnut,Uttar Pradesh,2021,6,4405.2,4450.9,4536.9,13.3,61.4,4262.9
PF008909,CROP012,Groundnut,Uttar Pradesh,2021,7,4262.9,4405.2,4450.9,11.6,49.8,3891.5
PF008910,CROP012,Groundnut,Uttar Pradesh,2021,8,3891.5,4262.9,4405.2,13.6,56.7,3950.7
PF008911,CROP012,Groundnut,Uttar Pradesh,2021,9,3950.7,3891.5,4262.9,16.5,59.9,3585.2
PF008912,CROP012,Groundnut,Uttar Pradesh,2021,10,3585.2,3950.7,3891.5,-14.8,61.4,4168.1
PF008913,CROP012,Groundnut,Uttar Pradesh,2021,11,4168.1,3585.2,3950.7,1.1,52.0,3682.6
PF008914,CROP012,Groundnut,Uttar Pradesh,2021,12,3682.6,4168.1,3585.2,-14.3,50.3,3885.5
PF008915,CROP012,Groundnut,Uttar Pradesh,2022,1,3885.5,3682.6,4168.1,-10.6,48.1,4503.5
PF008916,CROP012,Groundnut,Uttar Pradesh,2022,2,4503.5,3885.5,3682.6,0.6,40.7,4639.9
PF008917,CROP012,Groundnut,Uttar Pradesh,2022,3,4639.9,4503.5,3885.5,-1.0,44.9,4562.4
PF008918,CROP012,Groundnut,Uttar Pradesh,2022,4,4562.4,4639.9,4503.5,9.9,40.5,4615.1
PF008919,CROP012,Groundnut,Uttar Pradesh,2022,5,4615.1,4562.4,4639.9,16.2,50.2,4514.3
PF008920,CROP012,Groundnut,Uttar Pradesh,2022,6,4514.3,4615.1,4562.4,-4.2,55.9,4360.9
PF008921,CROP012,Groundnut,Uttar Pradesh,2022,7,4360.9,4514.3,4615.1,13.2,48.9,3818.3
PF008922,CROP012,Groundnut,Uttar Pradesh,2022,8,3818.3,4360.9,4514.3,-6.2,69.4,3862.5
PF008923,CROP012,Groundnut,Uttar Pradesh,2022,9,3862.5,3818.3,4360.9,-12.2,48.6,3757.9
PF008924,CROP012,Groundnut,Uttar Pradesh,2022,10,3757.9,3862.5,3818.3,-19.9,62.0,3949.7
PF008925,CROP012,Groundnut,Uttar Pradesh,2022,11,3949.7,3757.9,3862.5,3.0,18.8,3921.2
PF008926,CROP012,Groundnut,Uttar Pradesh,2022,12,3921.2,3949.7,3757.9,6.3,36.0,4273.8
PF008927,CROP012,Groundnut,Uttar Pradesh,2023,1,4273.8,3921.2,3949.7,3.7,33.7,4214.3
PF008928,CROP012,Groundnut,Uttar Pradesh,2023,2,4214.3,4273.8,3921.2,-6.1,61.9,4731.0
PF008929,CROP012,Groundnut,Uttar Pradesh,2023,3,4731.0,4214.3,4273.8,-6.0,41.7,4580.5
PF008930,CROP012,Groundnut,Uttar Pradesh,2023,4,4580.5,4731.0,4214.3,-8.8,33.8,4576.3
PF008931,CROP012,Groundnut,Uttar Pradesh,2023,5,4576.3,4580.5,4731.0,-27.6,69.1,4044.2
PF008932,CROP012,Groundnut,Uttar Pradesh,2023,6,4044.2,4576.3,4580.5,-3.6,44.0,4265.9
PF008933,CROP012,Groundnut,Uttar Pradesh,2023,7,4265.9,4044.2,4576.3,-22.7,76.5,3984.0
PF008934,CROP012,Groundnut,Uttar Pradesh,2023,8,3984.0,4265.9,4044.2,-7.9,37.8,3823.4
PF008935,CROP012,Groundnut,Uttar Pradesh,2023,9,3823.4,3984.0,4265.9,-42.5,36.9,3870.1
PF008936,CROP012,Groundnut,Uttar Pradesh,2023,10,3870.1,3823.4,3984.0,3.9,46.8,3801.0
PF008937,CROP012,Groundnut,Uttar Pradesh,2023,11,3801.0,3870.1,3823.4,-2.1,67.7,4005.0
PF008938,CROP012,Groundnut,Uttar Pradesh,2023,12,4005.0,3801.0,3870.1,-21.7,25.5,4266.1
PF008971,CROP012,Groundnut,Uttar Pradesh,2021,4,6222.1,5976.2,5655.1,-29.6,45.5,5723.6
PF008972,CROP012,Groundnut,Uttar Pradesh,2021,5,5723.6,6222.1,5976.2,-1.1,45.5,5895.8
PF008973,CROP012,Groundnut,Uttar Pradesh,2021,6,5895.8,5723.6,6222.1,-12.0,30.1,5253.0
PF008974,CROP012,Groundnut,Uttar Pradesh,2021,7,5253.0,5895.8,5723.6,14.5,39.3,4921.9
PF008975,CROP012,Groundnut,Uttar Pradesh,2021,8,4921.9,5253.0,5895.8,-5.2,55.6,4782.3
PF008976,CROP012,Groundnut,Uttar Pradesh,2021,9,4782.3,4921.9,5253.0,-21.1,48.8,4897.6
PF008977,CROP012,Groundnut,Uttar Pradesh,2021,10,4897.6,4782.3,4921.9,-5.0,60.0,5111.6
PF008978,CROP012,Groundnut,Uttar Pradesh,2021,11,5111.6,4897.6,4782.3,7.1,30.2,5257.7
PF008979,CROP012,Groundnut,Uttar Pradesh,2021,12,5257.7,5111.6,4897.6,16.8,54.9,5873.7
PF008980,CROP012,Groundnut,Uttar Pradesh,2022,1,5873.7,5257.7,5111.6,7.2,26.6,5602.9
PF008981,CROP012,Groundnut,Uttar Pradesh,2022,2,5602.9,5873.7,5257.7,-9.6,38.1,5668.6
PF008982,CROP012,Groundnut,Uttar Pradesh,2022,3,5668.6,5602.9,5873.7,25.1,70.4,6291.1
PF008983,CROP012,Groundnut,Uttar Pradesh,2022,4,6291.1,5668.6,5602.9,-23.0,49.2,5961.2
PF008984,CROP012,Groundnut,Uttar Pradesh,2022,5,5961.2,6291.1,5668.6,-32.6,70.8,5999.3
PF008985,CROP012,Groundnut,Uttar Pradesh,2022,6,5999.3,5961.2,6291.1,-14.2,60.3,5686.6
PF008986,CROP012,Groundnut,Uttar Pradesh,2022,7,5686.6,5999.3,5961.2,23.3,46.6,5319.4
PF008987,CROP012,Groundnut,Uttar Pradesh,2022,8,5319.4,5686.6,5999.3,9.2,35.4,4742.1
PF008988,CROP012,Groundnut,Uttar Pradesh,2022,9,4742.1,5319.4,5686.6,4.6,54.7,5030.2
PF008989,CROP012,Groundnut,Uttar Pradesh,2022,10,5030.2,4742.1,5319.4,1.3,45.3,5036.4
PF008990,CROP012,Groundnut,Uttar Pradesh,2022,11,5036.4,5030.2,4742.1,8.0,49.7,5738.9
PF008991,CROP012,Groundnut,Uttar Pradesh,2022,12,5738.9,5036.4,5030.2,18.2,38.7,5892.7
PF008992,CROP012,Groundnut,Uttar Pradesh,2023,1,5892.7,5738.9,5036.4,-16.6,26.6,5529.3
PF008993,CROP012,Groundnut,Uttar Pradesh,2023,2,5529.3,5892.7,5738.9,5.0,55.0,6152.8
PF008994,CROP012,Groundnut,Uttar Pradesh,2023,3,6152.8,5529.3,5892.7,-4.7,43.5,5713.0
PF008995,CROP012,Groundnut,Uttar Pradesh,2023,4,5713.0,6152.8,5529.3,1.7,35.3,6105.7
PF008996,CROP012,Groundnut,Uttar Pradesh,2023,5,6105.7,5713.0,6152.8,-2.9,78.0,6062.5
PF008997,CROP012,Groundnut,Uttar Pradesh,2023,6,6062.5,6105.7,5713.0,-3.8,50.7,5733.7
PF008998,CROP012,Groundnut,Uttar Pradesh,2023,7,5733.7,6062.5,6105.7,41.2,44.1,5429.1
PF008999,CROP012,Groundnut,Uttar Pradesh,2023,8,5429.1,5733.7,6062.5,40.4,43.2,4766.0
PF009000,CROP012,Groundnut,Uttar Pradesh,2023,9,4766.0,5429.1,5733.7,-11.7,53.9,5157.0
PF009001,CROP012,Groundnut,Uttar Pradesh,2023,10,5157.0,4766.0,5429.1,-1.0,57.3,5222.1
PF009002,CROP012,Groundnut,Uttar Pradesh,2023,11,5222.1,5157.0,4766.0,-24.4,55.2,5368.1
PF009003,CROP012,Groundnut,Uttar Pradesh,2023,12,5368.1,5222.1,5157.0,13.1,76.4,5545.9
PF009036,CROP012,Groundnut,Uttar Pradesh,2021,4,5648.9,5439.2,5415.8,-14.4,57.1,6027.6
PF009037,CROP012,Groundnut,Uttar Pradesh,2021,5,6027.6,5648.9,5439.2,-16.4,62.3,5224.5
PF009038,CROP012,Groundnut,Uttar Pradesh,2021,6,5224.5,6027.6,5648.9,-15.4,69.3,5097.7
PF009039,CROP012,Groundnut,Uttar Pradesh,2021,7,5097.7,5224.5,6027.6,-4.7,37.1,5055.6
PF009040,CROP012,Groundnut,Uttar Pradesh,2021,8,5055.6,5097.7,5224.5,-6.6,37.4,4627.0
PF009041,CROP012,Groundnut,Uttar Pradesh,2021,9,4627.0,5055.6,5097.7,-26.4,47.9,4668.1
PF009042,CROP012,Groundnut,Uttar Pradesh,2021,10,4668.1,4627.0,5055.6,-12.4,50.3,4667.7
PF009043,CROP012,Groundnut,Uttar Pradesh,2021,11,4667.7,4668.1,4627.0,-6.0,42.5,4829.3
PF009044,CROP012,Groundnut,Uttar Pradesh,2021,12,4829.3,4667.7,4668.1,5.9,55.8,4924.0
PF009045,CROP012,Groundnut,Uttar Pradesh,2022,1,4924.0,4829.3,4667.7,-10.5,62.8,5801.2
PF009046,CROP012,Groundnut,Uttar Pradesh,2022,2,5801.2,4924.0,4829.3,-37.9,53.6,5396.0
PF009047,CROP012,Groundnut,Uttar Pradesh,2022,3,5396.0,5801.2,4924.0,15.0,30.9,5834.6
PF009048,CROP012,Groundnut,Uttar Pradesh,2022,4,5834.6,5396.0,5801.2,-9.0,37.4,5782.8
PF009049,CROP012,Groundnut,Uttar Pradesh,2022,5,5782.8,5834.6,5396.0,9.3,43.0,5777.9
PF009050,CROP012,Groundnut,Uttar Pradesh,2022,6,5777.9,5782.8,5834.6,-30.1,39.0,4924.1
PF009051,CROP012,Groundnut,Uttar Pradesh,2022,7,4924.1,5777.9,5782.8,5.7,67.6,4642.6
PF009052,CROP012,Groundnut,Uttar Pradesh,2022,8,4642.6,4924.1,5777.9,-3.5,26.8,5071.8
PF009053,CROP012,Groundnut,Uttar Pradesh,2022,9,5071.8,4642.6,4924.1,27.2,57.5,4540.2
PF009054,CROP012,Groundnut,Uttar Pradesh,2022,10,4540.2,5071.8,4642.6,24.5,51.2,5100.1
PF009055,CROP012,Groundnut,Uttar Pradesh,2022,11,5100.1,4540.2,5071.8,13.6,48.8,5189.3
PF009056,CROP012,Groundnut,Uttar Pradesh,2022,12,5189.3,5100.1,4540.2,3.9,40.8,5227.8
PF009057,CROP012,Groundnut,Uttar Pradesh,2023,1,5227.8,5189.3,5100.1,28.1,50.6,5498.0
PF009058,CROP012,Groundnut,Uttar Pradesh,2023,2,5498.0,5227.8,5189.3,6.4,80.4,5641.2
PF009059,CROP012,Groundnut,Uttar Pradesh,2023,3,5641.2,5498.0,5227.8,19.2,62.8,5495.1
PF009060,CROP012,Groundnut,Uttar Pradesh,2023,4,5495.1,5641.2,5498.0,29.7,42.6,5206.9
PF009061,CROP012,Groundnut,Uttar Pradesh,2023,5,5206.9,5495.1,5641.2,-13.7,31.9,5315.9
PF009062,CROP012,Groundnut,Uttar Pradesh,2023,6,5315.9,5206.9,5495.1,0.2,47.7,5056.2
PF009063,CROP012,Groundnut,Uttar Pradesh,2023,7,5056.2,5315.9,5206.9,-14.4,73.7,5044.0
PF009064,CROP012,Groundnut,Uttar Pradesh,2023,8,5044.0,5056.2,5315.9,2.8,30.8,5010.6
PF009065,CROP012,Groundnut,Uttar Pradesh,2023,9,5010.6,5044.0,5056.2,3.5,40.0,4721.9
PF009066,CROP012,Groundnut,Uttar Pradesh,2023,10,4721.9,5010.6,5044.0,-4.4,49.3,4584.1
PF009067,CROP012,Groundnut,Uttar Pradesh,2023,11,4584.1,4721.9,5010.6,-11.0,40.4,4922.6
PF009068,CROP012,Groundnut,Uttar Pradesh,2023,12,4922.6,4584.1,4721.9,-0.5,61.5,5257.7
PF009101,CROP012,Groundnut,Bihar,2021,4,5816.8,5877.5,5906.1,-4.3,61.4,6259.9
PF009102,CROP012,Groundnut,Bihar,2021,5,6259.9,5816.8,5877.5,-5.0,50.4,5957.7
PF009103,CROP012,Groundnut,Bihar,2021,6,5957.7,6259.9,5816.8,-31.0,37.8,5746.9
PF009104,CROP012,Groundnut,Bihar,2021,7,5746.9,5957.7,6259.9,17.9,54.8,4932.0
PF009105,CROP012,Groundnut,Bihar,2021,8,4932.0,5746.9,5957.7,-3.1,60.1,5369.4
PF009106,CROP012,Groundnut,Bihar,2021,9,5369.4,4932.0,5746.9,30.4,65.7,5038.3
PF009107,CROP012,Groundnut,Bihar,2021,10,5038.3,5369.4,4932.0,22.3,79.5,4965.6
PF009108,CROP012,Groundnut,Bihar,2021,11,4965.6,5038.3,5369.4,-11.5,54.6,5148.2
PF009109,CROP012,Groundnut,Bihar,2021,12,5148.2,4965.6,5038.3,3.9,33.5,5616.6
PF009110,CROP012,Groundnut,Bihar,2022,1,5616.6,5148.2,4965.6,26.9,30.4,6266.1
PF009111,CROP012,Groundnut,Bihar,2022,2,6266.1,5616.6,5148.2,-4.7,54.4,6169.7
PF009112,CROP012,Groundnut,Bihar,2022,3,6169.7,6266.1,5616.6,9.5,32.3,5807.2
PF009113,CROP012,Groundnut,Bihar,2022,4,5807.2,6169.7,6266.1,-9.7,78.9,5823.8
PF009114,CROP012,Groundnut,Bihar,2022,5,5823.8,5807.2,6169.7,8.1,48.0,5839.8
PF009115,CROP012,Groundnut,Bihar,2022,6,5839.8,5823.8,5807.2,-4.3,59.9,5704.1
PF009116,CROP012,Groundnut,Bihar,2022,7,5704.1,5839.8,5823.8,6.9,41.4,5377.2
PF009117,CROP012,Groundnut,Bihar,2022,8,5377.2,5704.1,5839.8,-17.2,43.1,5283.7
PF009118,CROP012,Groundnut,Bihar,2022,9,5283.7,5377.2,5704.1,-12.3,52.1,4751.2
PF009119,CROP012,Groundnut,Bihar,2022,10,4751.2,5283.7,5377.2,3.7,38.0,5247.8
PF009120,CROP012,Groundnut,Bihar,2022,11,5247.8,4751.2,5283.7,3.0,63.7,5285.3
PF009121,CROP012,Groundnut,Bihar,2022,12,5285.3,5247.8,4751.2,21.6,48.8,5908.1
PF009122,CROP012,Groundnut,Bihar,2023,1,5908.1,5285.3,5247.8,-4.4,44.3,5939.3
PF009123,CROP012,Groundnut,Bihar,2023,2,5939.3,5908.1,5285.3,9.4,45.3,6547.3
PF009124,CROP012,Groundnut,Bihar,2023,3,6547.3,5939.3,5908.1,25.6,35.3,6348.0
PF009125,CROP012,Groundnut,Bihar,2023,4,6348.0,6547.3,5939.3,4.5,53.8,6105.7
PF009126,CROP012,Groundnut,Bihar,2023,5,6105.7,6348.0,6547.3,8.0,67.8,5571.0
PF009127,CROP012,Groundnut,Bihar,2023,6,5571.0,6105.7,6348.0,10.0,57.9,5609.2
PF009128,CROP012,Groundnut,Bihar,2023,7,5609.2,5571.0,6105.7,-4.0,47.9,5335.8
PF009129,CROP012,Groundnut,Bihar,2023,8,5335.8,5609.2,5571.0,13.5,38.5,4627.4
PF009130,CROP012,Groundnut,Bihar,2023,9,4627.4,5335.8,5609.2,-19.4,47.3,5130.5
PF009131,CROP012,Groundnut,Bihar,2023,10,5130.5,4627.4,5335.8,3.4,40.0,5162.7
PF009132,CROP012,Groundnut,Bihar,2023,11,5162.7,5130.5,4627.4,7.8,63.7,5335.3
PF009133,CROP012,Groundnut,Bihar,2023,12,5335.3,5162.7,5130.5,-6.6,51.7,5441.6
PF009166,CROP012,Groundnut,Bihar,2021,4,5314.4,5278.0,5111.9,-16.4,55.1,4899.0
PF009167,CROP012,Groundnut,Bihar,2021,5,4899.0,5314.4,5278.0,-1.5,67.6,5169.8
PF009168,CROP012,Groundnut,Bihar,2021,6,5169.8,4899.0,5314.4,-13.9,23.8,5058.0
PF009169,CROP012,Groundnut,Bihar,2021,7,5058.0,5169.8,4899.0,-5.2,57.9,4367.3
PF009170,CROP012,Groundnut,Bihar,2021,8,4367.3,5058.0,5169.8,10.0,55.3,4190.0
PF009171,CROP012,Groundnut,Bihar,2021,9,4190.0,4367.3,5058.0,-4.6,52.8,4470.0
PF009172,CROP012,Groundnut,Bihar,2021,10,4470.0,4190.0,4367.3,1.3,53.3,4381.8
PF009173,CROP012,Groundnut,Bihar,2021,11,4381.8,4470.0,4190.0,8.6,45.4,4516.2
PF009174,CROP012,Groundnut,Bihar,2021,12,4516.2,4381.8,4470.0,19.3,51.7,5093.4
PF009175,CROP012,Groundnut,Bihar,2022,1,5093.4,4516.2,4381.8,-11.0,30.1,4985.7
PF009176,CROP012,Groundnut,Bihar,2022,2,4985.7,5093.4,4516.2,11.4,58.3,5240.7
PF009177,CROP012,Groundnut,Bihar,2022,3,5240.7,4985.7,5093.4,-7.3,28.7,5130.1
PF009178,CROP012,Groundnut,Bihar,2022,4,5130.1,5240.7,4985.7,-5.2,50.6,5082.6
PF009179,CROP012,Groundnut,Bihar,2022,5,5082.6,5130.1,5240.7,-3.1,50.1,4875.4
PF009180,CROP012,Groundnut,Bihar,2022,6,4875.4,5082.6,5130.1,27.0,33.8,4450.9
PF009181,CROP012,Groundnut,Bihar,2022,7,4450.9,4875.4,5082.6,6.5,67.8,4664.8
PF009182,CROP012,Groundnut,Bihar,2022,8,4664.8,4450.9,4875.4,-2.8,44.6,4469.3
PF009183,CROP012,Groundnut,Bihar,2022,9,4469.3,4664.8,4450.9,-17.6,53.4,4598.6
PF009184,CROP012,Groundnut,Bihar,2022,10,4598.6,4469.3,4664.8,3.6,56.3,4397.7
PF009185,CROP012,Groundnut,Bihar,2022,11,4397.7,4598.6,4469.3,-6.0,61.3,4595.1
PF009186,CROP012,Groundnut,Bihar,2022,12,4595.1,4397.7,4598.6,8.6,48.6,5077.2
PF009187,CROP012,Groundnut,Bihar,2023,1,5077.2,4595.1,4397.7,-9.9,24.5,5129.7
PF009188,CROP012,Groundnut,Bihar,2023,2,5129.7,5077.2,4595.1,-12.3,68.6,5717.7
PF009189,CROP012,Groundnut,Bihar,2023,3,5717.7,5129.7,5077.2,1.0,52.3,5317.2
PF009190,CROP012,Groundnut,Bihar,2023,4,5317.2,5717.7,5129.7,19.5,48.0,5597.9
PF009191,CROP012,Groundnut,Bihar,2023,5,5597.9,5317.2,5717.7,-10.2,36.1,5057.0
PF009192,CROP012,Groundnut,Bihar,2023,6,5057.0,5597.9,5317.2,13.1,42.0,4896.7
PF009193,CROP012,Groundnut,Bihar,2023,7,4896.7,5057.0,5597.9,18.2,48.4,4709.1
PF009194,CROP012,Groundnut,Bihar,2023,8,4709.1,4896.7,5057.0,-19.4,58.9,4321.4
PF009195,CROP012,Groundnut,Bihar,2023,9,4321.4,4709.1,4896.7,-11.2,53.1,4617.9
PF009196,CROP012,Groundnut,Bihar,2023,10,4617.9,4321.4,4709.1,-4.7,43.4,4324.6
PF009197,CROP012,Groundnut,Bihar,2023,11,4324.6,4617.9,4321.4,14.9,54.3,4548.6
PF009198,CROP012,Groundnut,Bihar,2023,12,4548.6,4324.6,4617.9,8.2,49.3,5013.4
PF009231,CROP012,Groundnut,West Bengal,2021,4,4931.1,4621.4,4945.6,-2.1,62.3,4790.2
PF009232,CROP012,Groundnut,West Bengal,2021,5,4790.2,4931.1,4621.4,-10.5,42.1,4676.6
PF009233,CROP012,Groundnut,West Bengal,2021,6,4676.6,4790.2,4931.1,1.6,55.4,4832.7
PF009234,CROP012,Groundnut,West Bengal,2021,7,4832.7,4676.6,4790.2,-27.4,68.2,4342.5
PF009235,CROP012,Groundnut,West Bengal,2021,8,4342.5,4832.7,4676.6,-12.9,55.9,4061.6
PF009236,CROP012,Groundnut,West Bengal,2021,9,4061.6,4342.5,4832.7,17.9,55.5,4419.2
PF009237,CROP012,Groundnut,West Bengal,2021,10,4419.2,4061.6,4342.5,-1.9,34.8,3876.5
PF009238,CROP012,Groundnut,West Bengal,2021,11,3876.5,4419.2,4061.6,-20.4,66.8,4400.6
PF009239,CROP012,Groundnut,West Bengal,2021,12,4400.6,3876.5,4419.2,9.3,38.5,4140.0
PF009240,CROP012,Groundnut,West Bengal,2022,1,4140.0,4400.6,3876.5,4.7,50.8,4815.2
PF009241,CROP012,Groundnut,West Bengal,2022,2,4815.2,4140.0,4400.6,15.8,47.5,4959.6
PF009242,CROP012,Groundnut,West Bengal,2022,3,4959.6,4815.2,4140.0,16.1,68.4,5022.6
PF009243,CROP012,Groundnut,West Bengal,2022,4,5022.6,4959.6,4815.2,-7.8,53.8,5156.4
PF009244,CROP012,Groundnut,West Bengal,2022,5,5156.4,5022.6,4959.6,-1.1,51.9,4775.4
PF009245,CROP012,Groundnut,West Bengal,2022,6,4775.4,5156.4,5022.6,9.0,45.4,4917.6
PF009246,CROP012,Groundnut,West Bengal,2022,7,4917.6,4775.4,5156.4,1.2,48.4,4349.6
PF009247,CROP012,Groundnut,West Bengal,2022,8,4349.6,4917.6,4775.4,-10.6,62.3,4184.7
PF009248,CROP012,Groundnut,West Bengal,2022,9,4184.7,4349.6,4917.6,1.9,50.2,4219.9
PF009249,CROP012,Groundnut,West Bengal,2022,10,4219.9,4184.7,4349.6,5.5,39.6,4330.6
PF009250,CROP012,Groundnut,West Bengal,2022,11,4330.6,4219.9,4184.7,-10.9,58.8,4501.7
PF009251,CROP012,Groundnut,West Bengal,2022,12,4501.7,4330.6,4219.9,-10.5,54.2,4776.1
PF009252,CROP012,Groundnut,West Bengal,2023,1,4776.1,4501.7,4330.6,2.5,67.7,4725.6
PF009253,CROP012,Groundnut,West Bengal,2023,2,4725.6,4776.1,4501.7,-13.6,41.4,5091.2
PF009254,CROP012,Groundnut,West Bengal,2023,3,5091.2,4725.6,4776.1,-12.4,64.3,5120.9
PF009255,CROP012,Groundnut,West Bengal,2023,4,5120.9,5091.2,4725.6,8.6,29.8,5316.9
PF009256,CROP012,Groundnut,West Bengal,2023,5,5316.9,5120.9,5091.2,7.0,63.5,4867.7
PF009257,CROP012,Groundnut,West Bengal,2023,6,4867.7,5316.9,5120.9,13.9,49.0,4917.5
PF009258,CROP012,Groundnut,West Bengal,2023,7,4917.5,4867.7,5316.9,3.7,68.8,4467.0
PF009259,CROP012,Groundnut,West Bengal,2023,8,4467.0,4917.5,4867.7,2.5,37.7,4210.4
PF009260,CROP012,Groundnut,West Bengal,2023,9,4210.4,4467.0,4917.5,14.1,43.7,4194.7
PF009261,CROP012,Groundnut,West Bengal,2023,10,4194.7,4210.4,4467.0,23.4,59.4,4230.3
PF009262,CROP012,Groundnut,West Bengal,2023,11,4230.3,4194.7,4210.4,-17.7,65.2,4407.7
PF009263,CROP012,Groundnut,West Bengal,2023,12,4407.7,4230.3,4194.7,-1.3,42.6,4411.5
PF009296,CROP012,Groundnut,West Bengal,2021,4,5847.3,5342.1,4883.5,-8.7,51.1,5384.4
PF009297,CROP012,Groundnut,West Bengal,2021,5,5384.4,5847.3,5342.1,-10.6,53.0,5706.8
PF009298,CROP012,Groundnut,West Bengal,2021,6,5706.8,5384.4,5847.3,30.8,83.7,5092.1
PF009299,CROP012,Groundnut,West Bengal,2021,7,5092.1,5706.8,5384.4,-12.5,57.3,4986.8
PF009300,CROP012,Groundnut,West Bengal,2021,8,4986.8,5092.1,5706.8,-18.6,44.0,4775.9
PF009301,CROP012,Groundnut,West Bengal,2021,9,4775.9,4986.8,5092.1,-18.1,60.0,4692.8
PF009302,CROP012,Groundnut,West Bengal,2021,10,4692.8,4775.9,4986.8,31.7,46.0,4397.8
PF009303,CROP012,Groundnut,West Bengal,2021,11,4397.8,4692.8,4775.9,-34.3,67.1,4674.7
PF009304,CROP012,Groundnut,West Bengal,2021,12,4674.7,4397.8,4692.8,19.3,53.6,5190.5
PF009305,CROP012,Groundnut,West Bengal,2022,1,5190.5,4674.7,4397.8,-8.9,48.7,5794.2
PF009306,CROP012,Groundnut,West Bengal,2022,2,5794.2,5190.5,4674.7,-37.8,30.1,5448.6
PF009307,CROP012,Groundnut,West Bengal,2022,3,5448.6,5794.2,5190.5,-15.9,45.2,5694.2
PF009308,CROP012,Groundnut,West Bengal,2022,4,5694.2,5448.6,5794.2,11.5,49.0,5542.5
PF009309,CROP012,Groundnut,West Bengal,2022,5,5542.5,5694.2,5448.6,-9.4,49.7,5567.3
PF009310,CROP012,Groundnut,West Bengal,2022,6,5567.3,5542.5,5694.2,-11.3,46.7,4786.8
PF009311,CROP012,Groundnut,West Bengal,2022,7,4786.8,5567.3,5542.5,-19.2,71.7,4935.9
PF009312,CROP012,Groundnut,West Bengal,2022,8,4935.9,4786.8,5567.3,18.5,39.1,4636.4
PF009313,CROP012,Groundnut,West Bengal,2022,9,4636.4,4935.9,4786.8,4.7,45.0,4763.3
PF009314,CROP012,Groundnut,West Bengal,2022,10,4763.3,4636.4,4935.9,12.5,50.7,4331.3
PF009315,CROP012,Groundnut,West Bengal,2022,11,4331.3,4763.3,4636.4,-21.1,56.9,4840.7
PF009316,CROP012,Groundnut,West Bengal,2022,12,4840.7,4331.3,4763.3,8.7,46.8,4864.0
PF009317,CROP012,Groundnut,West Bengal,2023,1,4864.0,4840.7,4331.3,-6.5,62.9,5159.6
PF009318,CROP012,Groundnut,West Bengal,2023,2,5159.6,4864.0,4840.7,11.2,43.9,5608.9
PF009319,CROP012,Groundnut,West Bengal,2023,3,5608.9,5159.6,4864.0,-5.7,51.4,5482.6
PF009320,CROP012,Groundnut,West Bengal,2023,4,5482.6,5608.9,5159.6,-14.4,54.1,5886.5
PF009321,CROP012,Groundnut,West Bengal,2023,5,5886.5,5482.6,5608.9,2.9,39.4,5476.3
PF009322,CROP012,Groundnut,West Bengal,2023,6,5476.3,5886.5,5482.6,14.9,55.7,5354.7
PF009323,CROP012,Groundnut,West Bengal,2023,7,5354.7,5476.3,5886.5,-10.6,53.6,4817.2
PF009324,CROP012,Groundnut,West Bengal,2023,8,4817.2,5354.7,5476.3,7.3,45.8,4697.5
PF009325,CROP012,Groundnut,West Bengal,2023,9,4697.5,4817.2,5354.7,10.0,55.0,4477.5
PF009326,CROP012,Groundnut,West Bengal,2023,10,4477.5,4697.5,4817.2,4.2,39.6,5024.7
PF009327,CROP012,Groundnut,West Bengal,2023,11,5024.7,4477.5,4697.5,-5.5,41.8,5214.9
PF009328,CROP012,Groundnut,West Bengal,2023,12,5214.9,5024.7,4477.5,26.1,54.4,5430.2
PF009361,CROP013,Mustard,Punjab,2021,4,5934.3,5951.1,5734.7,31.3,32.8,5822.5
PF009362,CROP013,Mustard,Punjab,2021,5,5822.5,5934.3,5951.1,19.0,45.3,5512.0
PF009363,CROP013,Mustard,Punjab,2021,6,5512.0,5822.5,5934.3,0.2,70.0,5547.9
