record_id,crop_id,crop_name,region_id,state,year,avg_temp_c,total_rainfall_mm,soil_ph,nitrogen_kg_per_ha,irrigation_type,area_hectares,actual_yield_kg_per_ha
YLD004081,CROP015,Sesame,REG017,Maharashtra,2015,265.6,465.4,6.94,354.5,Flood,4.77,1582.5
YLD004082,CROP015,Sesame,REG017,Maharashtra,2016,261.7,505.5,5.2,125.7,Rainfed,2.39,941.1
YLD004083,CROP015,Sesame,REG017,Maharashtra,2017,272.1,544.4,7.36,205.5,Sprinkler,3.05,922.9
YLD004084,CROP015,Sesame,REG017,Maharashtra,2018,267.5,423.6,5.75,306.6,Flood,3.17,1611.1
YLD004085,CROP015,Sesame,REG017,Maharashtra,2019,262.7,77.1,7.0,247.9,Drip,1.01,1075.0
YLD004086,CROP015,Sesame,REG017,Maharashtra,2020,270.5,300.7,6.13,320.2,Drip,1.12,1341.2
YLD004087,CROP015,Sesame,REG017,Maharashtra,2021,262.8,455.0,6.28,246.6,Sprinkler,4.52,1642.9
YLD004091,CROP015,Sesame,REG018,Maharashtra,2015,273.7,316.8,7.62,348.6,Sprinkler,1.8,935.7
YLD004092,CROP015,Sesame,REG018,Maharashtra,2016,268.5,397.6,6.58,293.5,Flood,1.75,1548.2
YLD004093,CROP015,Sesame,REG018,Maharashtra,2017,261.3,288.9,6.73,292.5,Rainfed,4.83,788.7
YLD004094,CROP015,Sesame,REG018,Maharashtra,2018,263.3,302.7,7.14,272.3,Sprinkler,3.74,1580.6
YLD004095,CROP015,Sesame,REG018,Maharashtra,2019,262.7,333.9,6.65,263.9,Rainfed,3.08,1265.3
YLD004096,CROP015,Sesame,REG018,Maharashtra,2020,261.8,290.0,7.54,182.4,Sprinkler,2.38,950.3
YLD004097,CROP015,Sesame,REG018,Maharashtra,2021,265.2,478.9,6.97,338.7,Drip,4.76,2141.7
YLD004101,CROP015,Sesame,REG019,Gujarat,2015,262.8,287.8,6.41,305.4,Flood,2.39,1288.2
YLD004102,CROP015,Sesame,REG019,Gujarat,2016,263.3,374.7,6.69,222.2,Drip,2.96,1909.2
YLD004103,CROP015,Sesame,REG019,Gujarat,2017,267.4,633.2,7.06,319.3,Sprinkler,4.06,1173.2
YLD004104,CROP015,Sesame,REG019,Gujarat,2018,272.1,259.2,6.43,388.0,Sprinkler,2.04,901.7
YLD004105,CROP015,Sesame,REG019,Gujarat,2019,265.8,315.5,6.81,338.4,Flood,2.25,1832.7
YLD004106,CROP015,Sesame,REG019,Gujarat,2020,266.0,477.4,6.34,201.2,Flood,4.74,1810.2
YLD004107,CROP015,Sesame,REG019,Gujarat,2021,265.0,562.8,6.1,160.8,Rainfed,1.05,1197.8
YLD004111,CROP015,Sesame,REG020,Gujarat,2015,272.1,492.0,6.88,326.8,Sprinkler,1.43,1266.2
YLD004112,CROP015,Sesame,REG020,Gujarat,2016,269.4,390.6,6.69,302.9,Drip,1.66,1723.0
YLD004113,CROP015,Sesame,REG020,Gujarat,2017,268.3,345.5,7.28,256.5,Sprinkler,2.93,1916.2
YLD004114,CROP015,Sesame,REG020,Gujarat,2018,268.8,267.8,6.87,237.3,Sprinkler,3.54,1487.6
YLD004115,CROP015,Sesame,REG020,Gujarat,2019,259.4,382.8,6.27,271.7,Drip,1.37,1683.8
YLD004116,CROP015,Sesame,REG020,Gujarat,2020,269.3,72.0,7.1,353.5,Drip,3.84,796.1
YLD004117,CROP015,Sesame,REG020,Gujarat,2021,266.7,204.3,7.02,356.8,Drip,0.84,1410.5
YLD004121,CROP015,Sesame,REG021,Rajasthan,2015,261.5,230.7,7.6,321.4,Rainfed,3.82,864.7
YLD004122,CROP015,Sesame,REG021,Rajasthan,2016,269.8,452.7,6.78,233.7,Flood,4.78,1397.2
YLD004123,CROP015,Sesame,REG021,Rajasthan,2017,260.4,290.6,6.05,185.8,Rainfed,1.02,939.2
YLD004124,CROP015,Sesame,REG021,Rajasthan,2018,259.7,366.5,6.59,272.3,Rainfed,1.44,862.8
YLD004125,CROP015,Sesame,REG021,Rajasthan,2019,262.9,376.8,7.38,351.6,Rainfed,2.23,1241.5
YLD004126,CROP015,Sesame,REG021,Rajasthan,2020,265.5,563.1,6.54,345.7,Flood,0.82,1398.0
YLD004127,CROP015,Sesame,REG021,Rajasthan,2021,260.5,342.5,7.11,290.5,Rainfed,3.67,962.6
YLD004131,CROP015,Sesame,REG022,Rajasthan,2015,269.8,272.9,6.35,296.5,Sprinkler,4.33,1259.8
YLD004132,CROP015,Sesame,REG022,Rajasthan,2016,271.8,492.9,7.13,363.8,Sprinkler,3.46,1302.6
YLD004133,CROP015,Sesame,REG022,Rajasthan,2017,261.4,228.5,6.9,328.4,Rainfed,4.85,743.1
YLD004134,CROP015,Sesame,REG022,Rajasthan,2018,261.2,261.7,6.81,327.9,Drip,2.87,1290.4
YLD004135,CROP015,Sesame,REG022,Rajasthan,2019,264.0,345.7,6.74,263.5,Drip,4.98,1851.2
YLD004136,CROP015,Sesame,REG022,Rajasthan,2020,270.9,383.9,6.66,345.2,Rainfed,3.48,1169.8
YLD004137,CROP015,Sesame,REG022,Rajasthan,2021,264.8,383.6,6.35,275.5,Sprinkler,3.9,1931.2
YLD004141,CROP015,Sesame,REG023,Karnataka,2015,262.6,398.2,6.32,226.3,Drip,3.05,1902.0
YLD004142,CROP015,Sesame,REG023,Karnataka,2016,272.5,643.1,7.12,284.7,Sprinkler,3.24,802.0
YLD004143,CROP015,Sesame,REG023,Karnataka,2017,266.9,357.8,5.69,311.1,Rainfed,4.49,1286.9
YLD004144,CROP015,Sesame,REG023,Karnataka,2018,266.0,610.4,6.79,288.1,Flood,1.74,1394.2
YLD004145,CROP015,Sesame,REG023,Karnataka,2019,266.5,109.9,6.18,468.9,Flood,2.32,1239.6
YLD004146,CROP015,Sesame,REG023,Karnataka,2020,263.4,355.7,7.26,243.1,Rainfed,2.67,1309.9
YLD004147,CROP015,Sesame,REG023,Karnataka,2021,270.6,418.7,7.67,387.2,Sprinkler,2.11,1396.5
YLD004151,CROP015,Sesame,REG024,Karnataka,2015,270.7,445.8,6.62,286.5,Drip,2.65,1716.4
YLD004152,CROP015,Sesame,REG024,Karnataka,2016,263.0,332.6,6.3,249.6,Flood,4.3,1493.7
YLD004153,CROP015,Sesame,REG024,Karnataka,2017,265.8,294.8,7.65,357.4,Sprinkler,2.17,1647.5
YLD004154,CROP015,Sesame,REG024,Karnataka,2018,261.9,360.3,6.7,328.9,Flood,3.97,1509.6
YLD004155,CROP015,Sesame,REG024,Karnataka,2019,268.5,305.0,6.48,279.2,Sprinkler,2.81,1817.3
YLD004156,CROP015,Sesame,REG024,Karnataka,2020,261.5,304.6,6.58,368.4,Sprinkler,0.76,1354.6
YLD004157,CROP015,Sesame,REG024,Karnataka,2021,277.0,410.0,5.86,261.5,Drip,3.58,979.1
YLD004161,CROP015,Sesame,REG025,Andhra Pradesh,2015,261.8,140.9,7.0,241.2,Rainfed,4.93,395.8
YLD004162,CROP015,Sesame,REG025,Andhra Pradesh,2016,272.0,413.1,6.09,191.1,Flood,1.78,1261.7
YLD004163,CROP015,Sesame,REG025,Andhra Pradesh,2017,265.5,401.8,7.61,295.4,Drip,2.42,2051.7
YLD004164,CROP015,Sesame,REG025,Andhra Pradesh,2018,267.0,270.1,6.95,301.3,Flood,1.2,1362.5
YLD004165,CROP015,Sesame,REG025,Andhra Pradesh,2019,266.5,464.0,6.85,348.7,Drip,1.17,2077.1
YLD004166,CROP015,Sesame,REG025,Andhra Pradesh,2020,270.5,570.5,7.34,319.3,Drip,3.89,1126.4
YLD004167,CROP015,Sesame,REG025,Andhra Pradesh,2021,267.5,293.6,7.12,215.6,Rainfed,3.5,1050.4
YLD004171,CROP015,Sesame,REG026,Andhra Pradesh,2015,263.6,310.8,6.86,343.2,Flood,4.41,1620.3
YLD004172,CROP015,Sesame,REG026,Andhra Pradesh,2016,265.9,589.5,5.75,227.8,Drip,4.45,1512.4
YLD004173,CROP015,Sesame,REG026,Andhra Pradesh,2017,265.7,406.9,7.07,394.5,Flood,2.21,1524.2
YLD004174,CROP015,Sesame,REG026,Andhra Pradesh,2018,266.4,463.5,6.61,197.5,Drip,2.04,1996.3
YLD004175,CROP015,Sesame,REG026,Andhra Pradesh,2019,264.4,377.4,6.4,324.5,Drip,0.77,2097.3
YLD004176,CROP015,Sesame,REG026,Andhra Pradesh,2020,270.0,297.1,6.62,319.9,Drip,4.56,1353.9
YLD004177,CROP015,Sesame,REG026,Andhra Pradesh,2021,265.9,290.1,6.24,244.9,Rainfed,2.84,1371.0
YLD004181,CROP015,Sesame,REG027,Tamil Nadu,2015,264.1,131.6,7.24,295.6,Rainfed,0.58,663.1
YLD004182,CROP015,Sesame,REG027,Tamil Nadu,2016,265.4,480.5,6.34,247.3,Flood,2.9,1730.5
YLD004183,CROP015,Sesame,REG027,Tamil Nadu,2017,267.8,494.5,6.48,298.0,Drip,1.43,1954.9
YLD004184,CROP015,Sesame,REG027,Tamil Nadu,2018,266.6,370.8,7.6,367.7,Flood,1.06,2017.9
YLD004185,CROP015,Sesame,REG027,Tamil Nadu,2019,274.1,410.3,6.46,247.4,Flood,1.56,1022.9
YLD004186,CROP015,Sesame,REG027,Tamil Nadu,2020,266.5,541.0,6.97,304.6,Drip,0.55,1562.7
YLD004187,CROP015,Sesame,REG027,Tamil Nadu,2021,262.7,224.6,6.43,305.0,Sprinkler,4.49,1517.3
YLD004191,CROP015,Sesame,REG028,Tamil Nadu,2015,271.6,489.2,6.91,275.7,Rainfed,4.87,899.8
YLD004192,CROP015,Sesame,REG028,Tamil Nadu,2016,270.4,332.2,6.57,238.9,Sprinkler,4.22,1470.7
YLD004193,CROP015,Sesame,REG028,Tamil Nadu,2017,267.4,346.3,7.09,270.2,Rainfed,1.81,1281.3
YLD004194,CROP015,Sesame,REG028,Tamil Nadu,2018,266.6,530.0,6.15,314.8,Drip,0.76,1690.0
YLD004195,CROP015,Sesame,REG028,Tamil Nadu,2019,264.2,409.7,6.28,288.8,Flood,4.11,1670.5
YLD004196,CROP015,Sesame,REG028,Tamil Nadu,2020,267.4,561.3,6.73,361.5,Drip,1.19,1678.4
YLD004197,CROP015,Sesame,REG028,Tamil Nadu,2021,262.5,233.4,6.2,305.4,Drip,2.77,1271.9
YLD004201,CROP016,Cotton,REG001,Punjab,2015,295.6,651.9,7.69,357.3,Drip,1.88,3941.8
YLD004202,CROP016,Cotton,REG001,Punjab,2016,287.5,799.6,6.27,233.7,Rainfed,2.16,2763.2
YLD004203,CROP016,Cotton,REG001,Punjab,2017,294.0,974.7,6.61,247.1,Flood,4.46,3379.5
YLD004204,CROP016,Cotton,REG001,Punjab,2018,298.4,683.4,7.24,281.2,Flood,3.26,3163.9
YLD004205,CROP016,Cotton,REG001,Punjab,2019,289.4,1141.8,6.4,187.6,Drip,2.66,3882.3
YLD004206,CROP016,Cotton,REG001,Punjab,2020,290.4,575.3,7.79,317.1,Flood,4.53,4532.8
YLD004207,CROP016,Cotton,REG001,Punjab,2021,294.3,594.0,6.4,281.2,Rainfed,4.39,2779.7
YLD004211,CROP016,Cotton,REG002,Punjab,2015,290.5,629.8,5.44,263.9,Drip,2.79,5456.0
YLD004212,CROP016,Cotton,REG002,Punjab,2016,286.1,589.0,6.47,332.0,Rainfed,3.56,1944.0
YLD004213,CROP016,Cotton,REG002,Punjab,2017,295.3,514.2,6.69,381.6,Drip,0.58,4195.1
YLD004214,CROP016,Cotton,REG002,Punjab,2018,294.3,791.7,7.44,306.4,Flood,4.66,4083.6
YLD004215,CROP016,Cotton,REG002,Punjab,2019,290.4,675.3,7.0,164.7,Rainfed,3.57,4561.0
YLD004216,CROP016,Cotton,REG002,Punjab,2020,285.4,813.5,7.23,327.4,Rainfed,2.87,2777.9
YLD004217,CROP016,Cotton,REG002,Punjab,2021,290.5,583.6,6.95,223.3,Sprinkler,1.22,4601.7
YLD004221,CROP016,Cotton,REG003,Punjab,2015,291.6,1172.8,6.91,201.7,Drip,2.96,3651.3
YLD004222,CROP016,Cotton,REG003,Punjab,2016,292.9,258.2,7.48,249.3,Flood,4.47,2763.3
YLD004223,CROP016,Cotton,REG003,Punjab,2017,290.0,978.1,7.0,302.2,Drip,2.44,4111.9
YLD004224,CROP016,Cotton,REG003,Punjab,2018,292.4,372.2,6.84,267.6,Rainfed,4.47,1856.0
YLD004225,CROP016,Cotton,REG003,Punjab,2019,285.4,991.5,6.15,195.1,Flood,3.03,2150.6
YLD004226,CROP016,Cotton,REG003,Punjab,2020,285.2,632.6,7.14,303.4,Flood,3.47,3422.3
YLD004227,CROP016,Cotton,REG003,Punjab,2021,279.3,500.5,6.65,206.4,Drip,0.97,2472.8
YLD004231,CROP016,Cotton,REG004,Haryana,2015,292.1,1103.0,6.75,295.7,Flood,1.65,3384.1
YLD004232,CROP016,Cotton,REG004,Haryana,2016,289.7,490.9,5.9,292.3,Rainfed,4.93,2948.9
YLD004233,CROP016,Cotton,REG004,Haryana,2017,283.4,440.2,7.0,288.0,Rainfed,4.43,1215.4
YLD004234,CROP016,Cotton,REG004,Haryana,2018,288.7,342.7,6.65,178.8,Flood,0.83,2956.3
YLD004235,CROP016,Cotton,REG004,Haryana,2019,291.8,431.0,6.26,274.1,Drip,4.45,4465.9
YLD004236,CROP016,Cotton,REG004,Haryana,2020,290.8,1145.8,6.44,181.5,Drip,4.67,5164.8
YLD004237,CROP016,Cotton,REG004,Haryana,2021,292.8,824.0,6.63,180.3,Flood,4.16,4911.2
YLD004241,CROP016,Cotton,REG005,Haryana,2015,288.2,570.5,6.93,249.5,Rainfed,4.36,3254.4
YLD004242,CROP016,Cotton,REG005,Haryana,2016,287.4,645.8,7.09,245.5,Drip,2.44,4040.3
YLD004243,CROP016,Cotton,REG005,Haryana,2017,287.7,655.7,7.07,337.8,Rainfed,0.51,3456.2
YLD004244,CROP016,Cotton,REG005,Haryana,2018,292.2,699.1,7.4,274.4,Drip,3.6,5590.0
YLD004245,CROP016,Cotton,REG005,Haryana,2019,295.5,798.3,6.98,405.6,Flood,1.35,3569.7
YLD004246,CROP016,Cotton,REG005,Haryana,2020,295.9,656.8,6.11,236.3,Flood,4.26,3364.5
YLD004247,CROP016,Cotton,REG005,Haryana,2021,294.7,80.8,6.37,309.7,Drip,3.06,2531.6
YLD004251,CROP016,Cotton,REG006,Uttar Pradesh,2015,289.5,1008.3,6.62,321.3,Drip,2.41,3917.6
YLD004252,CROP016,Cotton,REG006,Uttar Pradesh,2016,293.0,667.9,6.46,178.3,Rainfed,1.6,3295.6
YLD004253,CROP016,Cotton,REG006,Uttar Pradesh,2017,284.9,588.6,6.08,278.3,Rainfed,0.96,2893.6
YLD004254,CROP016,Cotton,REG006,Uttar Pradesh,2018,289.6,586.3,6.23,226.9,Flood,3.01,5088.5
YLD004255,CROP016,Cotton,REG006,Uttar Pradesh,2019,287.5,427.4,6.31,214.1,Flood,2.19,2692.9
YLD004256,CROP016,Cotton,REG006,Uttar Pradesh,2020,289.8,867.4,6.57,249.2,Sprinkler,2.99,4865.9
YLD004257,CROP016,Cotton,REG006,Uttar Pradesh,2021,283.3,684.0,6.59,319.2,Flood,4.86,3182.9
YLD004261,CROP016,Cotton,REG007,Uttar Pradesh,2015,296.8,644.4,6.87,314.2,Rainfed,3.11,2453.7
YLD004262,CROP016,Cotton,REG007,Uttar Pradesh,2016,291.5,568.3,6.94,212.7,Drip,3.44,5358.7
YLD004263,CROP016,Cotton,REG007,Uttar Pradesh,2017,286.3,665.6,6.98,294.7,Rainfed,4.75,3166.3
YLD004264,CROP016,Cotton,REG007,Uttar Pradesh,2018,295.0,356.3,6.87,385.0,Drip,2.4,2293.1
YLD004265,CROP016,Cotton,REG007,Uttar Pradesh,2019,290.2,560.6,7.74,100.0,Flood,1.07,4661.5
YLD004266,CROP016,Cotton,REG007,Uttar Pradesh,2020,290.7,1003.7,6.59,310.8,Rainfed,3.13,2782.3
YLD004267,CROP016,Cotton,REG007,Uttar Pradesh,2021,294.3,679.4,6.05,252.5,Drip,0.84,4305.0
YLD004271,CROP016,Cotton,REG008,Uttar Pradesh,2015,291.7,610.1,6.25,321.2,Flood,3.63,4962.9
YLD004272,CROP016,Cotton,REG008,Uttar Pradesh,2016,290.9,697.2,7.07,294.8,Rainfed,2.0,4906.8
YLD004273,CROP016,Cotton,REG008,Uttar Pradesh,2017,291.7,837.6,6.92,335.6,Drip,2.29,5726.2
YLD004274,CROP016,Cotton,REG008,Uttar Pradesh,2018,287.9,883.4,6.66,216.2,Rainfed,0.96,3834.9
YLD004275,CROP016,Cotton,REG008,Uttar Pradesh,2019,289.3,638.5,6.79,328.4,Flood,3.42,4547.4
YLD004276,CROP016,Cotton,REG008,Uttar Pradesh,2020,294.2,1013.9,6.9,280.8,Flood,1.48,3482.6
YLD004277,CROP016,Cotton,REG008,Uttar Pradesh,2021,291.4,599.2,6.49,358.3,Flood,4.23,4947.1
YLD004281,CROP016,Cotton,REG009,Bihar,2015,293.4,713.5,7.03,335.4,Sprinkler,2.11,4390.8
YLD004282,CROP016,Cotton,REG009,Bihar,2016,294.2,661.3,6.3,268.4,Drip,2.57,5653.3
YLD004283,CROP016,Cotton,REG009,Bihar,2017,294.5,967.4,7.05,302.7,Drip,3.7,4109.7
YLD004284,CROP016,Cotton,REG009,Bihar,2018,288.4,516.9,6.24,247.8,Flood,4.11,4110.6
YLD004285,CROP016,Cotton,REG009,Bihar,2019,291.3,426.6,6.15,217.8,Flood,0.68,3943.0
YLD004286,CROP016,Cotton,REG009,Bihar,2020,292.6,413.4,6.27,331.6,Drip,1.63,3897.5
YLD004287,CROP016,Cotton,REG009,Bihar,2021,291.1,739.8,7.48,359.8,Drip,4.57,5963.6
YLD004291,CROP016,Cotton,REG010,Bihar,2015,287.7,409.7,7.02,305.9,Flood,1.63,2463.0
YLD004292,CROP016,Cotton,REG010,Bihar,2016,285.0,810.6,7.15,316.1,Flood,4.22,4067.8
YLD004293,CROP016,Cotton,REG010,Bihar,2017,291.3,294.9,5.61,241.1,Flood,4.38,3630.9
YLD004294,CROP016,Cotton,REG010,Bihar,2018,291.1,1165.4,7.04,389.2,Drip,2.7,3934.2
YLD004295,CROP016,Cotton,REG010,Bihar,2019,289.1,655.6,6.91,370.2,Sprinkler,0.53,4910.5
YLD004296,CROP016,Cotton,REG010,Bihar,2020,294.5,1185.6,7.27,285.7,Flood,2.33,1646.2
YLD004297,CROP016,Cotton,REG010,Bihar,2021,292.4,774.7,6.82,341.6,Drip,3.16,5755.8
YLD004301,CROP016,Cotton,REG011,West Bengal,2015,291.7,989.0,6.91,339.9,Sprinkler,4.77,3147.9
YLD004302,CROP016,Cotton,REG011,West Bengal,2016,295.3,713.9,5.94,431.3,Drip,4.14,5454.6
YLD004303,CROP016,Cotton,REG011,West Bengal,2017,290.3,765.9,5.76,282.6,Sprinkler,3.43,5038.8
YLD004304,CROP016,Cotton,REG011,West Bengal,2018,291.1,877.9,7.05,315.3,Sprinkler,4.44,4566.5
YLD004305,CROP016,Cotton,REG011,West Bengal,2019,294.1,1246.0,6.35,136.8,Drip,3.45,2225.3
YLD004306,CROP016,Cotton,REG011,West Bengal,2020,291.1,284.5,5.9,139.0,Sprinkler,0.96,3438.9
YLD004307,CROP016,Cotton,REG011,West Bengal,2021,294.6,625.9,5.97,263.6,Sprinkler,4.56,4808.6
YLD004311,CROP016,Cotton,REG012,West Bengal,2015,292.3,659.0,6.24,234.0,Flood,4.87,4949.6
YLD004312,CROP016,Cotton,REG012,West Bengal,2016,296.2,344.2,5.72,409.6,Sprinkler,2.83,2439.8
YLD004313,CROP016,Cotton,REG012,West Bengal,2017,295.2,749.7,6.55,280.4,Flood,3.08,4294.5
YLD004314,CROP016,Cotton,REG012,West Bengal,2018,290.8,969.1,6.85,176.0,Rainfed,1.85,3825.1
YLD004315,CROP016,Cotton,REG012,West Bengal,2019,292.4,342.8,6.91,314.6,Drip,4.79,4412.4
YLD004316,CROP016,Cotton,REG012,West Bengal,2020,294.5,681.6,6.08,277.7,Sprinkler,2.31,5662.7
YLD004317,CROP016,Cotton,REG012,West Bengal,2021,295.3,969.0,6.45,369.1,Sprinkler,2.33,3324.3
YLD004321,CROP016,Cotton,REG013,Madhya Pradesh,2015,293.3,1208.8,7.23,247.8,Sprinkler,3.81,2060.9
YLD004322,CROP016,Cotton,REG013,Madhya Pradesh,2016,284.8,790.3,6.77,242.5,Drip,1.61,4048.8
YLD004323,CROP016,Cotton,REG013,Madhya Pradesh,2017,284.9,646.1,7.34,366.3,Sprinkler,1.74,3480.5
YLD004324,CROP016,Cotton,REG013,Madhya Pradesh,2018,301.7,932.0,6.29,366.0,Drip,0.72,2586.2
YLD004325,CROP016,Cotton,REG013,Madhya Pradesh,2019,291.6,694.7,6.31,272.0,Rainfed,4.75,3687.9
YLD004326,CROP016,Cotton,REG013,Madhya Pradesh,2020,285.2,523.7,7.87,457.7,Rainfed,2.04,2324.6
YLD004327,CROP016,Cotton,REG013,Madhya Pradesh,2021,294.9,699.1,5.74,443.0,Rainfed,4.88,3404.4
YLD004331,CROP016,Cotton,REG014,Madhya Pradesh,2015,292.5,805.2,7.62,287.0,Flood,1.68,4633.4
YLD004332,CROP016,Cotton,REG014,Madhya Pradesh,2016,294.0,1089.2,7.21,176.2,Sprinkler,2.82,3690.8
YLD004333,CROP016,Cotton,REG014,Madhya Pradesh,2017,289.2,965.9,6.58,388.4,Drip,3.08,4359.8
YLD004334,CROP016,Cotton,REG014,Madhya Pradesh,2018,290.1,794.2,7.67,272.2,Drip,2.26,5245.5
YLD004335,CROP016,Cotton,REG014,Madhya Pradesh,2019,290.5,874.2,6.41,261.4,Sprinkler,1.96,4610.4
YLD004336,CROP016,Cotton,REG014,Madhya Pradesh,2020,290.4,747.7,6.41,338.9,Rainfed,0.74,4422.6
YLD004337,CROP016,Cotton,REG014,Madhya Pradesh,2021,285.7,723.0,5.99,240.9,Drip,4.08,4095.9
YLD004341,CROP016,Cotton,REG015,Madhya Pradesh,2015,289.0,985.7,6.0,325.2,Rainfed,4.41,1849.2
YLD004342,CROP016,Cotton,REG015,Madhya Pradesh,2016,295.2,680.0,6.59,301.1,Sprinkler,4.7,5013.6
YLD004343,CROP016,Cotton,REG015,Madhya Pradesh,2017,291.7,747.7,7.01,315.7,Flood,0.92,4414.5
YLD004344,CROP016,Cotton,REG015,Madhya Pradesh,2018,292.6,832.8,6.34,278.8,Flood,4.03,4126.9
YLD004345,CROP016,Cotton,REG015,Madhya Pradesh,2019,292.3,727.8,5.88,148.2,Rainfed,3.61,3817.9
YLD004346,CROP016,Cotton,REG015,Madhya Pradesh,2020,290.9,905.2,6.77,379.9,Rainfed,1.44,3502.9
YLD004347,CROP016,Cotton,REG015,Madhya Pradesh,2021,290.3,836.5,6.74,316.3,Sprinkler,2.02,4778.8
YLD004351,CROP016,Cotton,REG016,Maharashtra,2015,293.5,822.0,6.71,153.3,Drip,0.63,4781.7
YLD004352,CROP016,Cotton,REG016,Maharashtra,2016,296.4,404.5,6.58,251.5,Flood,1.73,3071.5
YLD004353,CROP016,Cotton,REG016,Maharashtra,2017,287.6,653.7,5.73,313.3,Sprinkler,1.39,4441.3
YLD004354,CROP016,Cotton,REG016,Maharashtra,2018,291.0,595.4,6.84,356.8,Rainfed,3.43,4303.3
YLD004355,CROP016,Cotton,REG016,Maharashtra,2019,289.3,883.4,6.41,298.9,Rainfed,1.95,3536.3
YLD004356,CROP016,Cotton,REG016,Maharashtra,2020,290.6,590.6,6.61,289.8,Flood,0.6,5387.3
YLD004357,CROP016,Cotton,REG016,Maharashtra,2021,288.9,956.6,6.94,238.5,Rainfed,2.42,3578.5
YLD004361,CROP016,Cotton,REG017,Maharashtra,2015,290.3,690.1,7.48,220.8,Drip,3.31,4643.6
YLD004362,CROP016,Cotton,REG017,Maharashtra,2016,293.5,612.0,6.37,280.5,Rainfed,1.52,2655.1
YLD004363,CROP016,Cotton,REG017,Maharashtra,2017,288.8,652.8,6.97,216.1,Drip,0.94,5005.3
YLD004364,CROP016,Cotton,REG017,Maharashtra,2018,290.8,611.0,5.93,251.4,Flood,1.35,4843.6
YLD004365,CROP016,Cotton,REG017,Maharashtra,2019,288.8,927.1,7.72,287.3,Drip,0.63,4566.9
YLD004366,CROP016,Cotton,REG017,Maharashtra,2020,286.6,787.4,6.72,255.4,Rainfed,3.88,2697.7
YLD004367,CROP016,Cotton,REG017,Maharashtra,2021,282.8,871.5,7.56,319.1,Sprinkler,4.85,2883.2
YLD004371,CROP016,Cotton,REG018,Maharashtra,2015,287.3,500.0,6.45,293.8,Flood,1.38,3931.8
YLD004372,CROP016,Cotton,REG018,Maharashtra,2016,291.4,412.0,6.91,375.7,Drip,0.67,4200.8
YLD004373,CROP016,Cotton,REG018,Maharashtra,2017,288.6,1017.4,6.93,261.7,Rainfed,4.26,1819.6
YLD004374,CROP016,Cotton,REG018,Maharashtra,2018,287.9,823.7,7.12,239.3,Flood,4.08,4405.2
YLD004375,CROP016,Cotton,REG018,Maharashtra,2019,297.2,910.8,6.13,225.4,Flood,4.22,2652.4
YLD004376,CROP016,Cotton,REG018,Maharashtra,2020,292.7,556.2,5.86,243.4,Rainfed,3.59,2986.4
YLD004377,CROP016,Cotton,REG018,Maharashtra,2021,289.5,1023.0,7.03,360.9,Drip,1.6,4095.7
YLD004381,CROP016,Cotton,REG019,Gujarat,2015,287.4,432.4,7.52,360.3,Drip,3.07,3802.3
YLD004382,CROP016,Cotton,REG019,Gujarat,2016,292.0,466.8,6.34,232.4,Sprinkler,2.32,4566.3
YLD004383,CROP016,Cotton,REG019,Gujarat,2017,291.9,497.5,6.29,293.9,Drip,2.93,4949.4
YLD004384,CROP016,Cotton,REG019,Gujarat,2018,297.5,682.1,6.67,300.9,Sprinkler,1.39,3464.4
YLD004385,CROP016,Cotton,REG019,Gujarat,2019,294.1,1002.4,6.88,194.4,Flood,1.62,3052.2
YLD004386,CROP016,Cotton,REG019,Gujarat,2020,290.7,490.6,7.26,311.4,Sprinkler,1.89,4445.5
YLD004387,CROP016,Cotton,REG019,Gujarat,2021,289.6,581.3,6.46,323.5,Flood,4.26,4362.3
YLD004391,CROP016,Cotton,REG020,Gujarat,2015,293.0,787.2,6.96,295.8,Flood,1.94,3365.9
YLD004392,CROP016,Cotton,REG020,Gujarat,2016,291.3,994.9,6.7,349.9,Rainfed,5.0,2384.3
YLD004393,CROP016,Cotton,REG020,Gujarat,2017,285.2,479.8,7.92,170.5,Drip,3.32,3318.1
YLD004394,CROP016,Cotton,REG020,Gujarat,2018,294.9,1145.4,6.91,199.8,Drip,0.55,2813.7
YLD004395,CROP016,Cotton,REG020,Gujarat,2019,291.9,826.3,6.4,183.8,Sprinkler,3.9,4684.2
YLD004396,CROP016,Cotton,REG020,Gujarat,2020,286.5,482.3,6.34,403.9,Rainfed,4.14,2845.5
YLD004397,CROP016,Cotton,REG020,Gujarat,2021,294.0,480.0,6.18,247.8,Rainfed,3.89,2177.2
YLD004401,CROP016,Cotton,REG021,Rajasthan,2015,290.5,832.7,6.23,207.8,Rainfed,2.97,3354.9
YLD004402,CROP016,Cotton,REG021,Rajasthan,2016,285.8,461.0,6.01,218.1,Rainfed,4.82,825.0
YLD004403,CROP016,Cotton,REG021,Rajasthan,2017,287.3,1102.8,6.58,373.4,Rainfed,4.31,1503.6
YLD004404,CROP016,Cotton,REG021,Rajasthan,2018,292.5,528.9,7.0,222.2,Rainfed,4.02,2417.7
YLD004405,CROP016,Cotton,REG021,Rajasthan,2019,290.4,923.8,5.68,285.1,Flood,2.35,3933.3
YLD004406,CROP016,Cotton,REG021,Rajasthan,2020,283.3,604.7,7.05,270.2,Drip,0.7,2825.1
