record_id,crop_id,crop_name,state,year,month,price_lag1_inr,price_lag2_inr,price_lag3_inr,rainfall_anomaly_mm,trade_demand_index,target_price_next_period_inr
PF008979,CROP012,Groundnut,Uttar Pradesh,2021,12,5257.7,5111.6,4897.6,16.8,54.9,5873.7
PF008980,CROP012,Groundnut,Uttar Pradesh,2022,1,5873.7,5257.7,5111.6,7.2,26.6,5602.9
PF008981,CROP012,Groundnut,Uttar Pradesh,2022,2,5602.9,5873.7,5257.7,-9.6,38.1,5668.6
PF008982,CROP012,Groundnut,Uttar Pradesh,2022,3,5668.6,5602.9,5873.7,25.1,70.4,6291.1
PF008983,CROP012,Groundnut,Uttar Pradesh,2022,4,6291.1,5668.6,5602.9,-23.0,49.2,5961.2
PF008984,CROP012,Groundnut,Uttar Pradesh,2022,5,5961.2,6291.1,5668.6,-32.6,70.8,5999.3
PF008985,CROP012,Groundnut,Uttar Pradesh,2022,6,5999.3,5961.2,6291.1,-14.2,60.3,5686.6
PF008986,CROP012,Groundnut,Uttar Pradesh,2022,7,5686.6,5999.3,5961.2,23.3,46.6,5319.4
PF008987,CROP012,Groundnut,Uttar Pradesh,2022,8,5319.4,5686.6,5999.3,9.2,35.4,4742.1
PF008988,CROP012,Groundnut,Uttar Pradesh,2022,9,4742.1,5319.4,5686.6,4.6,54.7,5030.2
PF008989,CROP012,Groundnut,Uttar Pradesh,2022,10,5030.2,4742.1,5319.4,1.3,45.3,5036.4
PF008990,CROP012,Groundnut,Uttar Pradesh,2022,11,5036.4,5030.2,4742.1,8.0,49.7,5738.9
PF008991,CROP012,Groundnut,Uttar Pradesh,2022,12,5738.9,5036.4,5030.2,18.2,38.7,5892.7
PF008992,CROP012,Groundnut,Uttar Pradesh,2023,1,5892.7,5738.9,5036.4,-16.6,26.6,5529.3
PF008993,CROP012,Groundnut,Uttar Pradesh,2023,2,5529.3,5892.7,5738.9,5.0,55.0,6152.8
PF008994,CROP012,Groundnut,Uttar Pradesh,2023,3,6152.8,5529.3,5892.7,-4.7,43.5,5713.0
PF008995,CROP012,Groundnut,Uttar Pradesh,2023,4,5713.0,6152.8,5529.3,1.7,35.3,6105.7
PF008996,CROP012,Groundnut,Uttar Pradesh,2023,5,6105.7,5713.0,6152.8,-2.9,78.0,6062.5
PF008997,CROP012,Groundnut,Uttar Pradesh,2023,6,6062.5,6105.7,5713.0,-3.8,50.7,5733.7
PF008998,CROP012,Groundnut,Uttar Pradesh,2023,7,5733.7,6062.5,6105.7,41.2,44.1,5429.1
PF008999,CROP012,Groundnut,Uttar Pradesh,2023,8,5429.1,5733.7,6062.5,40.4,43.2,4766.0
PF009000,CROP012,Groundnut,Uttar Pradesh,2023,9,4766.0,5429.1,5733.7,-11.7,53.9,5157.0
PF009001,CROP012,Groundnut,Uttar Pradesh,2023,10,5157.0,4766.0,5429.1,-1.0,57.3,5222.1
PF009002,CROP012,Groundnut,Uttar Pradesh,2023,11,5222.1,5157.0,4766.0,-24.4,55.2,5368.1
PF009003,CROP012,Groundnut,Uttar Pradesh,2023,12,5368.1,5222.1,5157.0,13.1,76.4,5545.9
PF009004,CROP012,Groundnut,Uttar Pradesh,2024,1,5545.9,5368.1,5222.1,-0.9,60.0,6036.0
PF009005,CROP012,Groundnut,Uttar Pradesh,2024,2,6036.0,5545.9,5368.1,-7.0,43.6,5990.6
PF009006,CROP012,Groundnut,Uttar Pradesh,2024,3,5990.6,6036.0,5545.9,-4.6,64.5,6302.5
PF009007,CROP012,Groundnut,Uttar Pradesh,2024,4,6302.5,5990.6,6036.0,-1.0,70.3,6414.2
PF009008,CROP012,Groundnut,Uttar Pradesh,2024,5,6414.2,6302.5,5990.6,-15.4,48.2,6142.3
PF009009,CROP012,Groundnut,Uttar Pradesh,2024,6,6142.3,6414.2,6302.5,31.1,38.0,5665.7
PF009010,CROP012,Groundnut,Uttar Pradesh,2024,7,5665.7,6142.3,6414.2,19.0,28.5,5390.1
PF009011,CROP012,Groundnut,Uttar Pradesh,2024,8,5390.1,5665.7,6142.3,-10.9,37.1,5003.7
PF009012,CROP012,Groundnut,Uttar Pradesh,2024,9,5003.7,5390.1,5665.7,19.5,52.0,4933.2
PF009013,CROP012,Groundnut,Uttar Pradesh,2024,10,4933.2,5003.7,5390.1,-1.3,44.3,5189.8
PF009014,CROP012,Groundnut,Uttar Pradesh,2024,11,5189.8,4933.2,5003.7,6.7,41.3,5498.3
PF009015,CROP012,Groundnut,Uttar Pradesh,2024,12,5498.3,5189.8,4933.2,7.3,41.2,5675.0
PF009016,CROP012,Groundnut,Uttar Pradesh,2025,1,5675.0,5498.3,5189.8,-22.7,52.6,5814.1
PF009017,CROP012,Groundnut,Uttar Pradesh,2025,2,5814.1,5675.0,5498.3,-7.7,55.6,5835.8
PF009018,CROP012,Groundnut,Uttar Pradesh,2025,3,5835.8,5814.1,5675.0,22.0,55.2,6398.1
PF009019,CROP012,Groundnut,Uttar Pradesh,2025,4,6398.1,5835.8,5814.1,13.2,63.8,6399.5
PF009020,CROP012,Groundnut,Uttar Pradesh,2025,5,6399.5,6398.1,5835.8,20.9,43.9,6032.4
PF009021,CROP012,Groundnut,Uttar Pradesh,2025,6,6032.4,6399.5,6398.1,8.4,25.4,5535.6
PF009022,CROP012,Groundnut,Uttar Pradesh,2025,7,5535.6,6032.4,6399.5,-5.4,49.7,5129.1
PF009023,CROP012,Groundnut,Uttar Pradesh,2025,8,5129.1,5535.6,6032.4,5.5,46.7,5267.6
PF009024,CROP012,Groundnut,Uttar Pradesh,2025,9,5267.6,5129.1,5535.6,21.0,51.1,5415.1
PF009025,CROP012,Groundnut,Uttar Pradesh,2025,10,5415.1,5267.6,5129.1,13.0,35.9,5015.6
PF009026,CROP012,Groundnut,Uttar Pradesh,2025,11,5015.6,5415.1,5267.6,10.4,52.0,5394.5
PF009027,CROP012,Groundnut,Uttar Pradesh,2025,12,5394.5,5015.6,5415.1,-2.7,54.1,5803.6
PF009028,CROP012,Groundnut,Uttar Pradesh,2026,1,5803.6,5394.5,5015.6,-27.2,64.4,6100.4
PF009029,CROP012,Groundnut,Uttar Pradesh,2026,2,6100.4,5803.6,5394.5,-16.1,46.6,6226.4
PF009030,CROP012,Groundnut,Uttar Pradesh,2026,3,6226.4,6100.4,5803.6,-10.2,37.9,6503.5
PF009031,CROP012,Groundnut,Uttar Pradesh,2026,4,6503.5,6226.4,6100.4,-6.8,17.9,6201.5
PF009032,CROP012,Groundnut,Uttar Pradesh,2026,5,6201.5,6503.5,6226.4,-7.9,61.0,5994.4
PF009033,CROP012,Groundnut,Uttar Pradesh,2026,6,5994.4,6201.5,6503.5,-19.9,58.4,5660.4
PF009034,CROP012,Groundnut,Uttar Pradesh,2026,7,5660.4,5994.4,6201.5,-27.7,34.0,5359.7
PF009035,CROP012,Groundnut,Uttar Pradesh,2026,8,5359.7,5660.4,5994.4,3.1,49.9,5151.9
PF009036,CROP012,Groundnut,Uttar Pradesh,2021,4,5648.9,5439.2,5415.8,-14.4,57.1,6027.6
PF009037,CROP012,Groundnut,Uttar Pradesh,2021,5,6027.6,5648.9,5439.2,-16.4,62.3,5224.5
PF009038,CROP012,Groundnut,Uttar Pradesh,2021,6,5224.5,6027.6,5648.9,-15.4,69.3,5097.7
PF009039,CROP012,Groundnut,Uttar Pradesh,2021,7,5097.7,5224.5,6027.6,-4.7,37.1,5055.6
PF009040,CROP012,Groundnut,Uttar Pradesh,2021,8,5055.6,5097.7,5224.5,-6.6,37.4,4627.0
PF009041,CROP012,Groundnut,Uttar Pradesh,2021,9,4627.0,5055.6,5097.7,-26.4,47.9,4668.1
PF009042,CROP012,Groundnut,Uttar Pradesh,2021,10,4668.1,4627.0,5055.6,-12.4,50.3,4667.7
PF009043,CROP012,Groundnut,Uttar Pradesh,2021,11,4667.7,4668.1,4627.0,-6.0,42.5,4829.3
PF009044,CROP012,Groundnut,Uttar Pradesh,2021,12,4829.3,4667.7,4668.1,5.9,55.8,4924.0
PF009045,CROP012,Groundnut,Uttar Pradesh,2022,1,4924.0,4829.3,4667.7,-10.5,62.8,5801.2
PF009046,CROP012,Groundnut,Uttar Pradesh,2022,2,5801.2,4924.0,4829.3,-37.9,53.6,5396.0
PF009047,CROP012,Groundnut,Uttar Pradesh,2022,3,5396.0,5801.2,4924.0,15.0,30.9,5834.6
PF009048,CROP012,Groundnut,Uttar Pradesh,2022,4,5834.6,5396.0,5801.2,-9.0,37.4,5782.8
PF009049,CROP012,Groundnut,Uttar Pradesh,2022,5,5782.8,5834.6,5396.0,9.3,43.0,5777.9
PF009050,CROP012,Groundnut,Uttar Pradesh,2022,6,5777.9,5782.8,5834.6,-30.1,39.0,4924.1
PF009051,CROP012,Groundnut,Uttar Pradesh,2022,7,4924.1,5777.9,5782.8,5.7,67.6,4642.6
PF009052,CROP012,Groundnut,Uttar Pradesh,2022,8,4642.6,4924.1,5777.9,-3.5,26.8,5071.8
PF009053,CROP012,Groundnut,Uttar Pradesh,2022,9,5071.8,4642.6,4924.1,27.2,57.5,4540.2
PF009054,CROP012,Groundnut,Uttar Pradesh,2022,10,4540.2,5071.8,4642.6,24.5,51.2,5100.1
PF009055,CROP012,Groundnut,Uttar Pradesh,2022,11,5100.1,4540.2,5071.8,13.6,48.8,5189.3
PF009056,CROP012,Groundnut,Uttar Pradesh,2022,12,5189.3,5100.1,4540.2,3.9,40.8,5227.8
PF009057,CROP012,Groundnut,Uttar Pradesh,2023,1,5227.8,5189.3,5100.1,28.1,50.6,5498.0
PF009058,CROP012,Groundnut,Uttar Pradesh,2023,2,5498.0,5227.8,5189.3,6.4,80.4,5641.2
PF009059,CROP012,Groundnut,Uttar Pradesh,2023,3,5641.2,5498.0,5227.8,19.2,62.8,5495.1
PF009060,CROP012,Groundnut,Uttar Pradesh,2023,4,5495.1,5641.2,5498.0,29.7,42.6,5206.9
PF009061,CROP012,Groundnut,Uttar Pradesh,2023,5,5206.9,5495.1,5641.2,-13.7,31.9,5315.9
PF009062,CROP012,Groundnut,Uttar Pradesh,2023,6,5315.9,5206.9,5495.1,0.2,47.7,5056.2
PF009063,CROP012,Groundnut,Uttar Pradesh,2023,7,5056.2,5315.9,5206.9,-14.4,73.7,5044.0
PF009064,CROP012,Groundnut,Uttar Pradesh,2023,8,5044.0,5056.2,5315.9,2.8,30.8,5010.6
PF009065,CROP012,Groundnut,Uttar Pradesh,2023,9,5010.6,5044.0,5056.2,3.5,40.0,4721.9
PF009066,CROP012,Groundnut,Uttar Pradesh,2023,10,4721.9,5010.6,5044.0,-4.4,49.3,4584.1
PF009067,CROP012,Groundnut,Uttar Pradesh,2023,11,4584.1,4721.9,5010.6,-11.0,40.4,4922.6
PF009068,CROP012,Groundnut,Uttar Pradesh,2023,12,4922.6,4584.1,4721.9,-0.5,61.5,5257.7
PF009069,CROP012,Groundnut,Uttar Pradesh,2024,1,5257.7,4922.6,4584.1,-3.7,30.7,5823.3
PF009070,CROP012,Groundnut,Uttar Pradesh,2024,2,5823.3,5257.7,4922.6,-37.5,65.8,5581.7
PF009071,CROP012,Groundnut,Uttar Pradesh,2024,3,5581.7,5823.3,5257.7,9.1,51.5,6031.4
PF009072,CROP012,Groundnut,Uttar Pradesh,2024,4,6031.4,5581.7,5823.3,-7.0,52.3,5863.5
PF009073,CROP012,Groundnut,Uttar Pradesh,2024,5,5863.5,6031.4,5581.7,19.9,52.0,5199.7
PF009074,CROP012,Groundnut,Uttar Pradesh,2024,6,5199.7,5863.5,6031.4,1.0,43.0,5169.6
PF009075,CROP012,Groundnut,Uttar Pradesh,2024,7,5169.6,5199.7,5863.5,29.6,58.7,5310.7
PF009076,CROP012,Groundnut,Uttar Pradesh,2024,8,5310.7,5169.6,5199.7,43.1,51.8,4411.7
PF009077,CROP012,Groundnut,Uttar Pradesh,2024,9,4411.7,5310.7,5169.6,-11.1,20.5,4604.2
PF009078,CROP012,Groundnut,Uttar Pradesh,2024,10,4604.2,4411.7,5310.7,-21.5,56.0,5037.8
PF009079,CROP012,Groundnut,Uttar Pradesh,2024,11,5037.8,4604.2,4411.7,-5.9,29.0,4880.2
PF009080,CROP012,Groundnut,Uttar Pradesh,2024,12,4880.2,5037.8,4604.2,-23.9,43.3,5559.1
PF009081,CROP012,Groundnut,Uttar Pradesh,2025,1,5559.1,4880.2,5037.8,1.3,55.9,5712.0
PF009082,CROP012,Groundnut,Uttar Pradesh,2025,2,5712.0,5559.1,4880.2,-2.9,57.2,6064.1
PF009083,CROP012,Groundnut,Uttar Pradesh,2025,3,6064.1,5712.0,5559.1,14.0,46.1,6099.4
PF009084,CROP012,Groundnut,Uttar Pradesh,2025,4,6099.4,6064.1,5712.0,4.0,31.5,5967.9
PF009085,CROP012,Groundnut,Uttar Pradesh,2025,5,5967.9,6099.4,6064.1,16.9,66.1,5349.9
PF009086,CROP012,Groundnut,Uttar Pradesh,2025,6,5349.9,5967.9,6099.4,-8.0,40.0,5374.6
PF009087,CROP012,Groundnut,Uttar Pradesh,2025,7,5374.6,5349.9,5967.9,-19.6,52.6,5469.9
PF009088,CROP012,Groundnut,Uttar Pradesh,2025,8,5469.9,5374.6,5349.9,-20.9,51.7,4948.7
PF009089,CROP012,Groundnut,Uttar Pradesh,2025,9,4948.7,5469.9,5374.6,-3.6,35.8,4859.8
PF009090,CROP012,Groundnut,Uttar Pradesh,2025,10,4859.8,4948.7,5469.9,1.9,64.0,4754.3
PF009091,CROP012,Groundnut,Uttar Pradesh,2025,11,4754.3,4859.8,4948.7,6.1,50.5,5335.6
PF009092,CROP012,Groundnut,Uttar Pradesh,2025,12,5335.6,4754.3,4859.8,-29.2,54.6,5166.8
PF009093,CROP012,Groundnut,Uttar Pradesh,2026,1,5166.8,5335.6,4754.3,2.4,43.5,5523.2
PF009094,CROP012,Groundnut,Uttar Pradesh,2026,2,5523.2,5166.8,5335.6,-14.3,33.1,5783.1
PF009095,CROP012,Groundnut,Uttar Pradesh,2026,3,5783.1,5523.2,5166.8,-14.8,49.6,5957.5
PF009096,CROP012,Groundnut,Uttar Pradesh,2026,4,5957.5,5783.1,5523.2,0.5,51.4,6069.5
PF009097,CROP012,Groundnut,Uttar Pradesh,2026,5,6069.5,5957.5,5783.1,-2.3,70.3,5906.5
PF009098,CROP012,Groundnut,Uttar Pradesh,2026,6,5906.5,6069.5,5957.5,9.8,72.8,5111.4
PF009099,CROP012,Groundnut,Uttar Pradesh,2026,7,5111.4,5906.5,6069.5,-12.7,51.2,4726.3
PF009100,CROP012,Groundnut,Uttar Pradesh,2026,8,4726.3,5111.4,5906.5,-4.1,58.0,5155.7
PF009101,CROP012,Groundnut,Bihar,2021,4,5816.8,5877.5,5906.1,-4.3,61.4,6259.9
PF009102,CROP012,Groundnut,Bihar,2021,5,6259.9,5816.8,5877.5,-5.0,50.4,5957.7
PF009103,CROP012,Groundnut,Bihar,2021,6,5957.7,6259.9,5816.8,-31.0,37.8,5746.9
PF009104,CROP012,Groundnut,Bihar,2021,7,5746.9,5957.7,6259.9,17.9,54.8,4932.0
PF009105,CROP012,Groundnut,Bihar,2021,8,4932.0,5746.9,5957.7,-3.1,60.1,5369.4
PF009106,CROP012,Groundnut,Bihar,2021,9,5369.4,4932.0,5746.9,30.4,65.7,5038.3
PF009107,CROP012,Groundnut,Bihar,2021,10,5038.3,5369.4,4932.0,22.3,79.5,4965.6
PF009108,CROP012,Groundnut,Bihar,2021,11,4965.6,5038.3,5369.4,-11.5,54.6,5148.2
PF009109,CROP012,Groundnut,Bihar,2021,12,5148.2,4965.6,5038.3,3.9,33.5,5616.6
PF009110,CROP012,Groundnut,Bihar,2022,1,5616.6,5148.2,4965.6,26.9,30.4,6266.1
PF009111,CROP012,Groundnut,Bihar,2022,2,6266.1,5616.6,5148.2,-4.7,54.4,6169.7
PF009112,CROP012,Groundnut,Bihar,2022,3,6169.7,6266.1,5616.6,9.5,32.3,5807.2
PF009113,CROP012,Groundnut,Bihar,2022,4,5807.2,6169.7,6266.1,-9.7,78.9,5823.8
PF009114,CROP012,Groundnut,Bihar,2022,5,5823.8,5807.2,6169.7,8.1,48.0,5839.8
PF009115,CROP012,Groundnut,Bihar,2022,6,5839.8,5823.8,5807.2,-4.3,59.9,5704.1
PF009116,CROP012,Groundnut,Bihar,2022,7,5704.1,5839.8,5823.8,6.9,41.4,5377.2
PF009117,CROP012,Groundnut,Bihar,2022,8,5377.2,5704.1,5839.8,-17.2,43.1,5283.7
PF009118,CROP012,Groundnut,Bihar,2022,9,5283.7,5377.2,5704.1,-12.3,52.1,4751.2
PF009119,CROP012,Groundnut,Bihar,2022,10,4751.2,5283.7,5377.2,3.7,38.0,5247.8
PF009120,CROP012,Groundnut,Bihar,2022,11,5247.8,4751.2,5283.7,3.0,63.7,5285.3
PF009121,CROP012,Groundnut,Bihar,2022,12,5285.3,5247.8,4751.2,21.6,48.8,5908.1
PF009122,CROP012,Groundnut,Bihar,2023,1,5908.1,5285.3,5247.8,-4.4,44.3,5939.3
PF009123,CROP012,Groundnut,Bihar,2023,2,5939.3,5908.1,5285.3,9.4,45.3,6547.3
PF009124,CROP012,Groundnut,Bihar,2023,3,6547.3,5939.3,5908.1,25.6,35.3,6348.0
PF009125,CROP012,Groundnut,Bihar,2023,4,6348.0,6547.3,5939.3,4.5,53.8,6105.7
PF009126,CROP012,Groundnut,Bihar,2023,5,6105.7,6348.0,6547.3,8.0,67.8,5571.0
PF009127,CROP012,Groundnut,Bihar,2023,6,5571.0,6105.7,6348.0,10.0,57.9,5609.2
PF009128,CROP012,Groundnut,Bihar,2023,7,5609.2,5571.0,6105.7,-4.0,47.9,5335.8
PF009129,CROP012,Groundnut,Bihar,2023,8,5335.8,5609.2,5571.0,13.5,38.5,4627.4
PF009130,CROP012,Groundnut,Bihar,2023,9,4627.4,5335.8,5609.2,-19.4,47.3,5130.5
PF009131,CROP012,Groundnut,Bihar,2023,10,5130.5,4627.4,5335.8,3.4,40.0,5162.7
PF009132,CROP012,Groundnut,Bihar,2023,11,5162.7,5130.5,4627.4,7.8,63.7,5335.3
PF009133,CROP012,Groundnut,Bihar,2023,12,5335.3,5162.7,5130.5,-6.6,51.7,5441.6
PF009134,CROP012,Groundnut,Bihar,2024,1,5441.6,5335.3,5162.7,20.0,47.3,5904.9
PF009135,CROP012,Groundnut,Bihar,2024,2,5904.9,5441.6,5335.3,1.1,38.6,5950.2
PF009136,CROP012,Groundnut,Bihar,2024,3,5950.2,5904.9,5441.6,-21.9,39.9,6412.1
PF009137,CROP012,Groundnut,Bihar,2024,4,6412.1,5950.2,5904.9,-8.2,53.8,6405.0
PF009138,CROP012,Groundnut,Bihar,2024,5,6405.0,6412.1,5950.2,2.5,56.3,5983.9
PF009139,CROP012,Groundnut,Bihar,2024,6,5983.9,6405.0,6412.1,14.5,47.8,5394.1
PF009140,CROP012,Groundnut,Bihar,2024,7,5394.1,5983.9,6405.0,-23.2,53.6,6064.6
PF009141,CROP012,Groundnut,Bihar,2024,8,6064.6,5394.1,5983.9,18.5,45.7,5754.4
PF009142,CROP012,Groundnut,Bihar,2024,9,5754.4,6064.6,5394.1,-4.9,64.3,5064.6
PF009143,CROP012,Groundnut,Bihar,2024,10,5064.6,5754.4,6064.6,-15.8,58.4,5187.3
PF009144,CROP012,Groundnut,Bihar,2024,11,5187.3,5064.6,5754.4,-11.3,51.1,5787.2
PF009145,CROP012,Groundnut,Bihar,2024,12,5787.2,5187.3,5064.6,6.8,37.5,5838.5
PF009146,CROP012,Groundnut,Bihar,2025,1,5838.5,5787.2,5187.3,-12.5,52.2,6139.4
PF009147,CROP012,Groundnut,Bihar,2025,2,6139.4,5838.5,5787.2,-24.7,44.6,5816.2
PF009148,CROP012,Groundnut,Bihar,2025,3,5816.2,6139.4,5838.5,8.1,60.3,6733.4
PF009149,CROP012,Groundnut,Bihar,2025,4,6733.4,5816.2,6139.4,2.7,41.4,6076.5
PF009150,CROP012,Groundnut,Bihar,2025,5,6076.5,6733.4,5816.2,-6.9,22.2,5916.2
PF009151,CROP012,Groundnut,Bihar,2025,6,5916.2,6076.5,6733.4,11.9,57.6,5754.2
PF009152,CROP012,Groundnut,Bihar,2025,7,5754.2,5916.2,6076.5,10.5,57.5,5493.9
PF009153,CROP012,Groundnut,Bihar,2025,8,5493.9,5754.2,5916.2,-41.9,67.5,5347.8
PF009154,CROP012,Groundnut,Bihar,2025,9,5347.8,5493.9,5754.2,6.8,38.0,5093.6
PF009155,CROP012,Groundnut,Bihar,2025,10,5093.6,5347.8,5493.9,16.5,60.8,5216.5
PF009156,CROP012,Groundnut,Bihar,2025,11,5216.5,5093.6,5347.8,-19.3,60.7,5822.8
PF009157,CROP012,Groundnut,Bihar,2025,12,5822.8,5216.5,5093.6,2.8,48.2,5890.2
PF009158,CROP012,Groundnut,Bihar,2026,1,5890.2,5822.8,5216.5,-10.2,62.0,5975.0
PF009159,CROP012,Groundnut,Bihar,2026,2,5975.0,5890.2,5822.8,8.1,47.3,6186.2
PF009160,CROP012,Groundnut,Bihar,2026,3,6186.2,5975.0,5890.2,27.6,35.3,6310.3
PF009161,CROP012,Groundnut,Bihar,2026,4,6310.3,6186.2,5975.0,5.7,40.3,6669.6
PF009162,CROP012,Groundnut,Bihar,2026,5,6669.6,6310.3,6186.2,0.9,37.4,6323.9
PF009163,CROP012,Groundnut,Bihar,2026,6,6323.9,6669.6,6310.3,-12.2,53.9,5767.6
PF009164,CROP012,Groundnut,Bihar,2026,7,5767.6,6323.9,6669.6,1.9,74.2,5488.7
PF009165,CROP012,Groundnut,Bihar,2026,8,5488.7,5767.6,6323.9,20.7,42.7,5462.0
PF009166,CROP012,Groundnut,Bihar,2021,4,5314.4,5278.0,5111.9,-16.4,55.1,4899.0
PF009167,CROP012,Groundnut,Bihar,2021,5,4899.0,5314.4,5278.0,-1.5,67.6,5169.8
PF009168,CROP012,Groundnut,Bihar,2021,6,5169.8,4899.0,5314.4,-13.9,23.8,5058.0
PF009169,CROP012,Groundnut,Bihar,2021,7,5058.0,5169.8,4899.0,-5.2,57.9,4367.3
PF009170,CROP012,Groundnut,Bihar,2021,8,4367.3,5058.0,5169.8,10.0,55.3,4190.0
PF009171,CROP012,Groundnut,Bihar,2021,9,4190.0,4367.3,5058.0,-4.6,52.8,4470.0
PF009172,CROP012,Groundnut,Bihar,2021,10,4470.0,4190.0,4367.3,1.3,53.3,4381.8
PF009173,CROP012,Groundnut,Bihar,2021,11,4381.8,4470.0,4190.0,8.6,45.4,4516.2
PF009174,CROP012,Groundnut,Bihar,2021,12,4516.2,4381.8,4470.0,19.3,51.7,5093.4
PF009175,CROP012,Groundnut,Bihar,2022,1,5093.4,4516.2,4381.8,-11.0,30.1,4985.7
PF009176,CROP012,Groundnut,Bihar,2022,2,4985.7,5093.4,4516.2,11.4,58.3,5240.7
PF009177,CROP012,Groundnut,Bihar,2022,3,5240.7,4985.7,5093.4,-7.3,28.7,5130.1
PF009178,CROP012,Groundnut,Bihar,2022,4,5130.1,5240.7,4985.7,-5.2,50.6,5082.6
PF009179,CROP012,Groundnut,Bihar,2022,5,5082.6,5130.1,5240.7,-3.1,50.1,4875.4
PF009180,CROP012,Groundnut,Bihar,2022,6,4875.4,5082.6,5130.1,27.0,33.8,4450.9
PF009181,CROP012,Groundnut,Bihar,2022,7,4450.9,4875.4,5082.6,6.5,67.8,4664.8
PF009182,CROP012,Groundnut,Bihar,2022,8,4664.8,4450.9,4875.4,-2.8,44.6,4469.3
PF009183,CROP012,Groundnut,Bihar,2022,9,4469.3,4664.8,4450.9,-17.6,53.4,4598.6
PF009184,CROP012,Groundnut,Bihar,2022,10,4598.6,4469.3,4664.8,3.6,56.3,4397.7
PF009185,CROP012,Groundnut,Bihar,2022,11,4397.7,4598.6,4469.3,-6.0,61.3,4595.1
PF009186,CROP012,Groundnut,Bihar,2022,12,4595.1,4397.7,4598.6,8.6,48.6,5077.2
PF009187,CROP012,Groundnut,Bihar,2023,1,5077.2,4595.1,4397.7,-9.9,24.5,5129.7
PF009188,CROP012,Groundnut,Bihar,2023,2,5129.7,5077.2,4595.1,-12.3,68.6,5717.7
PF009189,CROP012,Groundnut,Bihar,2023,3,5717.7,5129.7,5077.2,1.0,52.3,5317.2
PF009190,CROP012,Groundnut,Bihar,2023,4,5317.2,5717.7,5129.7,19.5,48.0,5597.9
PF009191,CROP012,Groundnut,Bihar,2023,5,5597.9,5317.2,5717.7,-10.2,36.1,5057.0
PF009192,CROP012,Groundnut,Bihar,2023,6,5057.0,5597.9,5317.2,13.1,42.0,4896.7
PF009193,CROP012,Groundnut,Bihar,2023,7,4896.7,5057.0,5597.9,18.2,48.4,4709.1
PF009194,CROP012,Groundnut,Bihar,2023,8,4709.1,4896.7,5057.0,-19.4,58.9,4321.4
PF009195,CROP012,Groundnut,Bihar,2023,9,4321.4,4709.1,4896.7,-11.2,53.1,4617.9
PF009196,CROP012,Groundnut,Bihar,2023,10,4617.9,4321.4,4709.1,-4.7,43.4,4324.6
PF009197,CROP012,Groundnut,Bihar,2023,11,4324.6,4617.9,4321.4,14.9,54.3,4548.6
PF009198,CROP012,Groundnut,Bihar,2023,12,4548.6,4324.6,4617.9,8.2,49.3,5013.4
PF009199,CROP012,Groundnut,Bihar,2024,1,5013.4,4548.6,4324.6,-17.6,48.5,4892.5
PF009200,CROP012,Groundnut,Bihar,2024,2,4892.5,5013.4,4548.6,-7.5,62.3,5548.2
PF009201,CROP012,Groundnut,Bihar,2024,3,5548.2,4892.5,5013.4,-0.7,62.9,5379.2
PF009202,CROP012,Groundnut,Bihar,2024,4,5379.2,5548.2,4892.5,3.7,33.6,5159.7
PF009203,CROP012,Groundnut,Bihar,2024,5,5159.7,5379.2,5548.2,13.8,56.2,4965.7
PF009204,CROP012,Groundnut,Bihar,2024,6,4965.7,5159.7,5379.2,17.3,60.4,4760.6
PF009205,CROP012,Groundnut,Bihar,2024,7,4760.6,4965.7,5159.7,3.6,56.6,4606.3
PF009206,CROP012,Groundnut,Bihar,2024,8,4606.3,4760.6,4965.7,0.4,21.9,4672.8
PF009207,CROP012,Groundnut,Bihar,2024,9,4672.8,4606.3,4760.6,6.0,55.1,4559.9
PF009208,CROP012,Groundnut,Bihar,2024,10,4559.9,4672.8,4606.3,2.4,49.0,4243.4
PF009209,CROP012,Groundnut,Bihar,2024,11,4243.4,4559.9,4672.8,-8.8,58.3,4827.8
PF009210,CROP012,Groundnut,Bihar,2024,12,4827.8,4243.4,4559.9,-0.9,46.9,4990.3
PF009211,CROP012,Groundnut,Bihar,2025,1,4990.3,4827.8,4243.4,-1.0,69.4,4757.7
PF009212,CROP012,Groundnut,Bihar,2025,2,4757.7,4990.3,4827.8,0.5,59.6,5685.4
PF009213,CROP012,Groundnut,Bihar,2025,3,5685.4,4757.7,4990.3,-15.7,61.0,5466.4
PF009214,CROP012,Groundnut,Bihar,2025,4,5466.4,5685.4,4757.7,-4.7,60.0,5283.9
PF009215,CROP012,Groundnut,Bihar,2025,5,5283.9,5466.4,5685.4,-10.6,42.6,5243.7
PF009216,CROP012,Groundnut,Bihar,2025,6,5243.7,5283.9,5466.4,-8.4,40.1,4645.4
PF009217,CROP012,Groundnut,Bihar,2025,7,4645.4,5243.7,5283.9,-4.4,48.3,4615.4
PF009218,CROP012,Groundnut,Bihar,2025,8,4615.4,4645.4,5243.7,1.9,39.0,4287.8
PF009219,CROP012,Groundnut,Bihar,2025,9,4287.8,4615.4,4645.4,-1.7,42.0,4678.4
PF009220,CROP012,Groundnut,Bihar,2025,10,4678.4,4287.8,4615.4,8.4,52.9,4256.3
PF009221,CROP012,Groundnut,Bihar,2025,11,4256.3,4678.4,4287.8,18.4,33.3,4869.1
PF009222,CROP012,Groundnut,Bihar,2025,12,4869.1,4256.3,4678.4,17.2,45.8,4939.9
