price_id,crop_id,crop_name,state,district,mandi_name,date,min_price_per_unit_inr,max_price_per_unit_inr,modal_price_per_unit_inr,unit,arrivals_tonnes,source
MP001355,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2024-11-15,4226.0,4960.0,4593.0,Quintal,50.5,Agmarknet / e-NAM (synthetic)
MP001356,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2024-12-15,4404.0,5170.0,4787.0,Quintal,323.2,Agmarknet / e-NAM (synthetic)
MP001357,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-01-15,5629.0,6607.0,6118.0,Quintal,107.1,Agmarknet / e-NAM (synthetic)
MP001358,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-02-15,5255.0,6169.0,5712.0,Quintal,94.2,Agmarknet / e-NAM (synthetic)
MP001359,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-03-15,5329.0,6255.0,5792.0,Quintal,110.7,Agmarknet / e-NAM (synthetic)
MP001360,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-04-15,4893.0,5745.0,5319.0,Quintal,95.1,Agmarknet / e-NAM (synthetic)
MP001361,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-05-15,5304.0,6226.0,5765.0,Quintal,127.8,Agmarknet / e-NAM (synthetic)
MP001362,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-06-15,5070.0,5952.0,5511.0,Quintal,298.9,Agmarknet / e-NAM (synthetic)
MP001363,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-07-15,4170.0,4896.0,4533.0,Quintal,91.5,Agmarknet / e-NAM (synthetic)
MP001364,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-08-15,4056.0,4762.0,4409.0,Quintal,66.9,Agmarknet / e-NAM (synthetic)
MP001365,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-09-15,4197.0,4927.0,4562.0,Quintal,63.4,Agmarknet / e-NAM (synthetic)
MP001366,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-10-15,3970.0,4660.0,4315.0,Quintal,57.0,Agmarknet / e-NAM (synthetic)
MP001367,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-11-15,4985.0,5851.0,5418.0,Quintal,122.1,Agmarknet / e-NAM (synthetic)
MP001368,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2025-12-15,5382.0,6318.0,5850.0,Quintal,91.5,Agmarknet / e-NAM (synthetic)
MP001369,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2026-01-15,5676.0,6664.0,6170.0,Quintal,225.5,Agmarknet / e-NAM (synthetic)
MP001370,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2026-02-15,5544.0,6508.0,6026.0,Quintal,267.6,Agmarknet / e-NAM (synthetic)
MP001371,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2026-03-15,5328.0,6254.0,5791.0,Quintal,91.7,Agmarknet / e-NAM (synthetic)
MP001372,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2026-04-15,5238.0,6150.0,5694.0,Quintal,109.5,Agmarknet / e-NAM (synthetic)
MP001373,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2026-05-15,5273.0,6189.0,5731.0,Quintal,65.9,Agmarknet / e-NAM (synthetic)
MP001374,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2026-06-15,5281.0,6199.0,5740.0,Quintal,14.9,Agmarknet / e-NAM (synthetic)
MP001375,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2026-07-15,4600.0,5400.0,5000.0,Quintal,60.2,Agmarknet / e-NAM (synthetic)
MP001376,CROP011,Soybean,Gujarat,Rajkot,Rajkot Mandi,2026-08-15,4113.0,4829.0,4471.0,Quintal,80.6,Agmarknet / e-NAM (synthetic)
MP001377,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-01-15,4911.0,5765.0,5338.0,Quintal,21.8,Agmarknet / e-NAM (synthetic)
MP001378,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-02-15,4944.0,5804.0,5374.0,Quintal,27.2,Agmarknet / e-NAM (synthetic)
MP001379,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-03-15,5146.0,6042.0,5594.0,Quintal,53.7,Agmarknet / e-NAM (synthetic)
MP001380,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-04-15,4772.0,5602.0,5187.0,Quintal,306.2,Agmarknet / e-NAM (synthetic)
MP001381,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-05-15,4997.0,5865.0,5431.0,Quintal,27.2,Agmarknet / e-NAM (synthetic)
MP001382,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-06-15,4643.0,5451.0,5047.0,Quintal,93.5,Agmarknet / e-NAM (synthetic)
MP001383,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-07-15,4016.0,4714.0,4365.0,Quintal,60.4,Agmarknet / e-NAM (synthetic)
MP001384,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-08-15,3841.0,4509.0,4175.0,Quintal,225.4,Agmarknet / e-NAM (synthetic)
MP001385,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-09-15,3862.0,4534.0,4198.0,Quintal,82.5,Agmarknet / e-NAM (synthetic)
MP001386,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-10-15,4326.0,5078.0,4702.0,Quintal,92.0,Agmarknet / e-NAM (synthetic)
MP001387,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-11-15,4504.0,5288.0,4896.0,Quintal,56.3,Agmarknet / e-NAM (synthetic)
MP001388,CROP011,Soybean,Bihar,Patna,Patna Mandi,2024-12-15,4389.0,5153.0,4771.0,Quintal,118.9,Agmarknet / e-NAM (synthetic)
MP001389,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-01-15,5207.0,6113.0,5660.0,Quintal,187.6,Agmarknet / e-NAM (synthetic)
MP001390,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-02-15,5457.0,6407.0,5932.0,Quintal,44.3,Agmarknet / e-NAM (synthetic)
MP001391,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-03-15,5411.0,6353.0,5882.0,Quintal,59.4,Agmarknet / e-NAM (synthetic)
MP001392,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-04-15,5132.0,6024.0,5578.0,Quintal,156.8,Agmarknet / e-NAM (synthetic)
MP001393,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-05-15,5089.0,5973.0,5531.0,Quintal,311.0,Agmarknet / e-NAM (synthetic)
MP001394,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-06-15,4676.0,5490.0,5083.0,Quintal,185.5,Agmarknet / e-NAM (synthetic)
MP001395,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-07-15,4675.0,5487.0,5081.0,Quintal,100.3,Agmarknet / e-NAM (synthetic)
MP001396,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-08-15,4244.0,4982.0,4613.0,Quintal,128.6,Agmarknet / e-NAM (synthetic)
MP001397,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-09-15,4196.0,4926.0,4561.0,Quintal,157.1,Agmarknet / e-NAM (synthetic)
MP001398,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-10-15,4280.0,5024.0,4652.0,Quintal,230.4,Agmarknet / e-NAM (synthetic)
MP001399,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-11-15,4522.0,5308.0,4915.0,Quintal,164.9,Agmarknet / e-NAM (synthetic)
MP001400,CROP011,Soybean,Bihar,Patna,Patna Mandi,2025-12-15,4553.0,5345.0,4949.0,Quintal,121.5,Agmarknet / e-NAM (synthetic)
MP001401,CROP011,Soybean,Bihar,Patna,Patna Mandi,2026-01-15,5477.0,6429.0,5953.0,Quintal,95.0,Agmarknet / e-NAM (synthetic)
MP001402,CROP011,Soybean,Bihar,Patna,Patna Mandi,2026-02-15,4919.0,5775.0,5347.0,Quintal,214.0,Agmarknet / e-NAM (synthetic)
MP001403,CROP011,Soybean,Bihar,Patna,Patna Mandi,2026-03-15,5816.0,6828.0,6322.0,Quintal,215.4,Agmarknet / e-NAM (synthetic)
MP001404,CROP011,Soybean,Bihar,Patna,Patna Mandi,2026-04-15,5006.0,5876.0,5441.0,Quintal,130.3,Agmarknet / e-NAM (synthetic)
MP001405,CROP011,Soybean,Bihar,Patna,Patna Mandi,2026-05-15,5434.0,6378.0,5906.0,Quintal,113.6,Agmarknet / e-NAM (synthetic)
MP001406,CROP011,Soybean,Bihar,Patna,Patna Mandi,2026-06-15,5001.0,5871.0,5436.0,Quintal,74.3,Agmarknet / e-NAM (synthetic)
MP001407,CROP011,Soybean,Bihar,Patna,Patna Mandi,2026-07-15,4271.0,5013.0,4642.0,Quintal,45.0,Agmarknet / e-NAM (synthetic)
MP001408,CROP011,Soybean,Bihar,Patna,Patna Mandi,2026-08-15,4332.0,5086.0,4709.0,Quintal,82.3,Agmarknet / e-NAM (synthetic)
MP001409,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-01-15,4347.0,5103.0,4725.0,Quintal,61.9,Agmarknet / e-NAM (synthetic)
MP001410,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-02-15,4572.0,5368.0,4970.0,Quintal,84.7,Agmarknet / e-NAM (synthetic)
MP001411,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-03-15,4542.0,5332.0,4937.0,Quintal,94.0,Agmarknet / e-NAM (synthetic)
MP001412,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-04-15,4596.0,5396.0,4996.0,Quintal,209.0,Agmarknet / e-NAM (synthetic)
MP001413,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-05-15,4925.0,5781.0,5353.0,Quintal,105.3,Agmarknet / e-NAM (synthetic)
MP001414,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-06-15,4235.0,4971.0,4603.0,Quintal,73.2,Agmarknet / e-NAM (synthetic)
MP001415,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-07-15,4256.0,4996.0,4626.0,Quintal,224.6,Agmarknet / e-NAM (synthetic)
MP001416,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-08-15,3825.0,4491.0,4158.0,Quintal,110.3,Agmarknet / e-NAM (synthetic)
MP001417,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-09-15,4019.0,4719.0,4369.0,Quintal,113.7,Agmarknet / e-NAM (synthetic)
MP001418,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-10-15,3636.0,4268.0,3952.0,Quintal,49.5,Agmarknet / e-NAM (synthetic)
MP001419,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-11-15,3880.0,4554.0,4217.0,Quintal,57.0,Agmarknet / e-NAM (synthetic)
MP001420,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2024-12-15,3836.0,4504.0,4170.0,Quintal,95.8,Agmarknet / e-NAM (synthetic)
MP001421,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-01-15,4698.0,5514.0,5106.0,Quintal,104.1,Agmarknet / e-NAM (synthetic)
MP001422,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-02-15,5161.0,6059.0,5610.0,Quintal,48.7,Agmarknet / e-NAM (synthetic)
MP001423,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-03-15,5063.0,5943.0,5503.0,Quintal,67.8,Agmarknet / e-NAM (synthetic)
MP001424,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-04-15,4817.0,5655.0,5236.0,Quintal,55.3,Agmarknet / e-NAM (synthetic)
MP001425,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-05-15,4709.0,5527.0,5118.0,Quintal,42.9,Agmarknet / e-NAM (synthetic)
MP001426,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-06-15,5017.0,5889.0,5453.0,Quintal,52.8,Agmarknet / e-NAM (synthetic)
MP001427,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-07-15,4548.0,5338.0,4943.0,Quintal,126.1,Agmarknet / e-NAM (synthetic)
MP001428,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-08-15,4134.0,4854.0,4494.0,Quintal,377.6,Agmarknet / e-NAM (synthetic)
MP001429,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-09-15,4245.0,4983.0,4614.0,Quintal,85.6,Agmarknet / e-NAM (synthetic)
MP001430,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-10-15,4378.0,5140.0,4759.0,Quintal,69.5,Agmarknet / e-NAM (synthetic)
MP001431,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-11-15,4456.0,5230.0,4843.0,Quintal,122.8,Agmarknet / e-NAM (synthetic)
MP001432,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2025-12-15,4240.0,4978.0,4609.0,Quintal,218.0,Agmarknet / e-NAM (synthetic)
MP001433,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2026-01-15,5360.0,6292.0,5826.0,Quintal,82.4,Agmarknet / e-NAM (synthetic)
MP001434,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2026-02-15,4830.0,5670.0,5250.0,Quintal,68.9,Agmarknet / e-NAM (synthetic)
MP001435,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2026-03-15,5597.0,6571.0,6084.0,Quintal,216.8,Agmarknet / e-NAM (synthetic)
MP001436,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2026-04-15,5394.0,6332.0,5863.0,Quintal,66.2,Agmarknet / e-NAM (synthetic)
MP001437,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2026-05-15,5052.0,5930.0,5491.0,Quintal,205.0,Agmarknet / e-NAM (synthetic)
MP001438,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2026-06-15,4882.0,5732.0,5307.0,Quintal,113.7,Agmarknet / e-NAM (synthetic)
MP001439,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2026-07-15,4955.0,5817.0,5386.0,Quintal,154.1,Agmarknet / e-NAM (synthetic)
MP001440,CROP012,Groundnut,Gujarat,Ahmedabad,Ahmedabad Mandi,2026-08-15,3913.0,4593.0,4253.0,Quintal,145.1,Agmarknet / e-NAM (synthetic)
MP001441,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-01-15,4784.0,5616.0,5200.0,Quintal,212.1,Agmarknet / e-NAM (synthetic)
MP001442,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-02-15,4719.0,5539.0,5129.0,Quintal,173.7,Agmarknet / e-NAM (synthetic)
MP001443,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-03-15,4082.0,4792.0,4437.0,Quintal,128.6,Agmarknet / e-NAM (synthetic)
MP001444,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-04-15,4583.0,5379.0,4981.0,Quintal,325.4,Agmarknet / e-NAM (synthetic)
MP001445,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-05-15,4305.0,5053.0,4679.0,Quintal,160.6,Agmarknet / e-NAM (synthetic)
MP001446,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-06-15,4438.0,5210.0,4824.0,Quintal,34.9,Agmarknet / e-NAM (synthetic)
MP001447,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-07-15,3827.0,4493.0,4160.0,Quintal,145.2,Agmarknet / e-NAM (synthetic)
MP001448,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-08-15,3758.0,4412.0,4085.0,Quintal,159.6,Agmarknet / e-NAM (synthetic)
MP001449,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-09-15,3606.0,4234.0,3920.0,Quintal,126.4,Agmarknet / e-NAM (synthetic)
MP001450,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-10-15,3766.0,4422.0,4094.0,Quintal,76.5,Agmarknet / e-NAM (synthetic)
MP001451,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-11-15,4089.0,4801.0,4445.0,Quintal,119.8,Agmarknet / e-NAM (synthetic)
MP001452,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2024-12-15,4476.0,5254.0,4865.0,Quintal,95.0,Agmarknet / e-NAM (synthetic)
MP001453,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-01-15,4989.0,5857.0,5423.0,Quintal,91.7,Agmarknet / e-NAM (synthetic)
MP001454,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-02-15,4863.0,5709.0,5286.0,Quintal,92.0,Agmarknet / e-NAM (synthetic)
MP001455,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-03-15,4992.0,5860.0,5426.0,Quintal,107.6,Agmarknet / e-NAM (synthetic)
MP001456,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-04-15,4796.0,5630.0,5213.0,Quintal,112.2,Agmarknet / e-NAM (synthetic)
MP001457,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-05-15,4571.0,5365.0,4968.0,Quintal,87.3,Agmarknet / e-NAM (synthetic)
MP001458,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-06-15,4480.0,5260.0,4870.0,Quintal,236.2,Agmarknet / e-NAM (synthetic)
MP001459,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-07-15,4168.0,4892.0,4530.0,Quintal,243.1,Agmarknet / e-NAM (synthetic)
MP001460,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-08-15,3939.0,4625.0,4282.0,Quintal,106.5,Agmarknet / e-NAM (synthetic)
MP001461,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-09-15,4069.0,4777.0,4423.0,Quintal,262.5,Agmarknet / e-NAM (synthetic)
MP001462,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-10-15,3998.0,4694.0,4346.0,Quintal,76.0,Agmarknet / e-NAM (synthetic)
MP001463,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-11-15,4198.0,4928.0,4563.0,Quintal,78.5,Agmarknet / e-NAM (synthetic)
MP001464,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2025-12-15,4343.0,5099.0,4721.0,Quintal,57.5,Agmarknet / e-NAM (synthetic)
MP001465,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2026-01-15,4946.0,5806.0,5376.0,Quintal,40.1,Agmarknet / e-NAM (synthetic)
MP001466,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2026-02-15,5060.0,5940.0,5500.0,Quintal,138.0,Agmarknet / e-NAM (synthetic)
MP001467,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2026-03-15,5595.0,6567.0,6081.0,Quintal,151.4,Agmarknet / e-NAM (synthetic)
MP001468,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2026-04-15,5083.0,5967.0,5525.0,Quintal,87.6,Agmarknet / e-NAM (synthetic)
MP001469,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2026-05-15,4593.0,5391.0,4992.0,Quintal,56.0,Agmarknet / e-NAM (synthetic)
MP001470,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2026-06-15,4439.0,5211.0,4825.0,Quintal,62.3,Agmarknet / e-NAM (synthetic)
MP001471,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2026-07-15,4416.0,5184.0,4800.0,Quintal,150.6,Agmarknet / e-NAM (synthetic)
MP001472,CROP012,Groundnut,Maharashtra,Pune,Pune Mandi,2026-08-15,4162.0,4886.0,4524.0,Quintal,113.2,Agmarknet / e-NAM (synthetic)
MP001473,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-01-15,4190.0,4918.0,4554.0,Quintal,90.1,Agmarknet / e-NAM (synthetic)
MP001474,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-02-15,4745.0,5571.0,5158.0,Quintal,98.9,Agmarknet / e-NAM (synthetic)
MP001475,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-03-15,4533.0,5321.0,4927.0,Quintal,51.7,Agmarknet / e-NAM (synthetic)
MP001476,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-04-15,4689.0,5505.0,5097.0,Quintal,130.6,Agmarknet / e-NAM (synthetic)
MP001477,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-05-15,4873.0,5721.0,5297.0,Quintal,166.3,Agmarknet / e-NAM (synthetic)
MP001478,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-06-15,4458.0,5234.0,4846.0,Quintal,25.5,Agmarknet / e-NAM (synthetic)
MP001479,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-07-15,4262.0,5004.0,4633.0,Quintal,127.5,Agmarknet / e-NAM (synthetic)
MP001480,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-08-15,3697.0,4341.0,4019.0,Quintal,97.6,Agmarknet / e-NAM (synthetic)
MP001481,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-09-15,3871.0,4545.0,4208.0,Quintal,147.8,Agmarknet / e-NAM (synthetic)
MP001482,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-10-15,3698.0,4342.0,4020.0,Quintal,327.8,Agmarknet / e-NAM (synthetic)
MP001483,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-11-15,3813.0,4477.0,4145.0,Quintal,190.7,Agmarknet / e-NAM (synthetic)
MP001484,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2024-12-15,4261.0,5001.0,4631.0,Quintal,152.1,Agmarknet / e-NAM (synthetic)
MP001485,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-01-15,4286.0,5032.0,4659.0,Quintal,125.1,Agmarknet / e-NAM (synthetic)
MP001486,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-02-15,4467.0,5243.0,4855.0,Quintal,170.1,Agmarknet / e-NAM (synthetic)
MP001487,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-03-15,5093.0,5979.0,5536.0,Quintal,89.9,Agmarknet / e-NAM (synthetic)
MP001488,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-04-15,4719.0,5539.0,5129.0,Quintal,242.7,Agmarknet / e-NAM (synthetic)
MP001489,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-05-15,4678.0,5492.0,5085.0,Quintal,41.0,Agmarknet / e-NAM (synthetic)
MP001490,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-06-15,4694.0,5510.0,5102.0,Quintal,251.8,Agmarknet / e-NAM (synthetic)
MP001491,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-07-15,4056.0,4762.0,4409.0,Quintal,152.8,Agmarknet / e-NAM (synthetic)
MP001492,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-08-15,3706.0,4350.0,4028.0,Quintal,143.3,Agmarknet / e-NAM (synthetic)
MP001493,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-09-15,4368.0,5128.0,4748.0,Quintal,41.8,Agmarknet / e-NAM (synthetic)
MP001494,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-10-15,3923.0,4605.0,4264.0,Quintal,166.4,Agmarknet / e-NAM (synthetic)
MP001495,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-11-15,4557.0,5349.0,4953.0,Quintal,69.9,Agmarknet / e-NAM (synthetic)
MP001496,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2025-12-15,4324.0,5076.0,4700.0,Quintal,452.6,Agmarknet / e-NAM (synthetic)
MP001497,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2026-01-15,5087.0,5971.0,5529.0,Quintal,130.3,Agmarknet / e-NAM (synthetic)
MP001498,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2026-02-15,5055.0,5935.0,5495.0,Quintal,25.5,Agmarknet / e-NAM (synthetic)
MP001499,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2026-03-15,5061.0,5941.0,5501.0,Quintal,126.8,Agmarknet / e-NAM (synthetic)
MP001500,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2026-04-15,5150.0,6046.0,5598.0,Quintal,31.8,Agmarknet / e-NAM (synthetic)
MP001501,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2026-05-15,5273.0,6189.0,5731.0,Quintal,120.3,Agmarknet / e-NAM (synthetic)
MP001502,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2026-06-15,5268.0,6184.0,5726.0,Quintal,150.4,Agmarknet / e-NAM (synthetic)
MP001503,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2026-07-15,4452.0,5226.0,4839.0,Quintal,394.9,Agmarknet / e-NAM (synthetic)
MP001504,CROP012,Groundnut,Uttar Pradesh,Varanasi,Varanasi Mandi,2026-08-15,4297.0,5045.0,4671.0,Quintal,127.6,Agmarknet / e-NAM (synthetic)
MP001505,CROP012,Groundnut,West Bengal,Bardhaman,Bardhaman Mandi,2024-01-15,4603.0,5403.0,5003.0,Quintal,45.6,Agmarknet / e-NAM (synthetic)
MP001506,CROP012,Groundnut,West Bengal,Bardhaman,Bardhaman Mandi,2024-02-15,4839.0,5681.0,5260.0,Quintal,138.7,Agmarknet / e-NAM (synthetic)
MP001507,CROP012,Groundnut,West Bengal,Bardhaman,Bardhaman Mandi,2024-03-15,4596.0,5396.0,4996.0,Quintal,89.5,Agmarknet / e-NAM (synthetic)
MP001508,CROP012,Groundnut,West Bengal,Bardhaman,Bardhaman Mandi,2024-04-15,4808.0,5644.0,5226.0,Quintal,80.5,Agmarknet / e-NAM (synthetic)
MP001509,CROP012,Groundnut,West Bengal,Bardhaman,Bardhaman Mandi,2024-05-15,4427.0,5197.0,4812.0,Quintal,93.6,Agmarknet / e-NAM (synthetic)
MP001510,CROP012,Groundnut,West Bengal,Bardhaman,Bardhaman Mandi,2024-06-15,3958.0,4646.0,4302.0,Quintal,135.7,Agmarknet / e-NAM (synthetic)
MP001511,CROP012,Groundnut,West Bengal,Bardhaman,Bardhaman Mandi,2024-07-15,4239.0,4977.0,4608.0,Quintal,116.7,Agmarknet / e-NAM (synthetic)
MP001512,CROP012,Groundnut,West Bengal,Bardhaman,Bardhaman Mandi,2024-08-15,3984.0,4676.0,4330.0,Quintal,139.7,Agmarknet / e-NAM (synthetic)
